T1,T2
336.17,332.86
336.17,333.2
336.19,333.52
336.21,333.82
336.25,334.1
336.29,334.37
336.33,334.62
336.39,334.86
336.44,335.08
336.51,335.29
336.57,335.5
336.64,335.69
336.71,335.87
336.78,336.04
336.85,336.2
336.93,336.36
337,336.51
337.08,336.65
337.15,336.79
337.23,336.92
337.3,337.04
337.37,337.16
337.45,337.27
337.52,337.38
337.59,337.49
337.66,337.59
337.73,337.68
337.8,337.78
337.87,337.87
338.39,337.54
338.87,337.26
339.31,337.01
339.71,336.79
340.08,336.6
340.42,336.43
340.73,336.29
341.02,336.16
341.28,336.06
341.52,335.97
341.45,335.61
341.37,335.27
341.29,334.95
341.2,334.64
341.1,334.35
341,334.08
340.9,333.82
340.8,333.57
340.69,333.33
340.59,333.11
340.48,332.89
340.37,332.69
340.26,332.49
340.16,332.3
340.05,332.12
339.95,331.94
339.84,331.78
339.74,331.62
339.64,331.46
339.54,331.32
338.98,331.58
338.47,331.81
338,332.01
337.56,332.19
337.16,332.33
336.79,332.45
336.45,332.56
336.13,332.64
335.83,332.71
335.56,332.76
335.3,332.8
335.06,332.84
334.84,332.86
334.63,332.87
334.43,332.87
334.25,332.87
334.08,332.86
333.92,332.84
333.77,332.83
333.63,332.8
333.49,332.78
333.36,332.75
333.24,332.72
333.13,332.68
333.02,332.65
332.92,332.61
332.82,332.57
332.73,332.53
332.64,332.49
332.55,332.45
332.47,332.41
332.4,332.37
332.32,332.33
332.25,332.29
332.19,332.25
332.12,332.21
332.06,332.17
332,332.13
331.94,332.09
331.89,332.05
331.84,332.02
331.78,331.98
331.74,331.94
331.69,331.91
331.64,331.87
331.6,331.84
331.56,331.8
331.52,331.77
331.48,331.73
331.44,331.7
331.4,331.67
331.37,331.64
331.33,331.61
331.3,331.58
331.26,331.55
331.23,331.52
331.2,331.5
331.17,331.47
331.15,331.45
331.12,331.42
331.56,331.4
331.97,331.4
332.35,331.41
332.72,331.44
333.06,331.47
333.38,331.52
333.68,331.57
333.97,331.63
334.24,331.7
334.49,331.77
334.73,331.84
334.96,331.92
335.18,332
335.39,332.09
335.58,332.17
335.77,332.26
335.95,332.35
336.12,332.44
336.28,332.52
336.44,332.61
336.59,332.7
336.73,332.79
336.86,332.88
336.99,332.97
337.12,333.05
337.24,333.14
337.35,333.22
337.47,333.31
337.57,333.39
337.67,333.47
337.77,333.55
337.87,333.63
337.96,333.7
338.05,333.78
338.13,333.85
338.22,333.92
338.29,333.99
338.37,334.06
338.45,334.12
338.52,334.19
338.59,334.25
338.65,334.32
338.72,334.38
338.78,334.43
338.84,334.49
338.9,334.55
338.96,334.6
339.01,334.66
339.07,334.71
339.12,334.76
339.17,334.81
339.22,334.86
339.26,334.9
339.31,334.95
339.35,334.99
339.4,335.03
339.44,335.08
339.48,335.12
339.52,335.16
339.56,335.19
339.13,335.22
338.73,335.23
338.35,335.23
338.01,335.22
337.68,335.19
337.37,335.15
337.08,335.11
336.81,335.06
336.55,335
336.31,334.94
336.08,334.87
335.86,334.8
335.65,334.72
335.45,334.65
335.27,334.57
335.09,334.49
334.92,334.41
334.76,334.33
334.6,334.24
334.46,334.16
334.32,334.08
334.18,334
334.05,333.92
333.93,333.84
333.81,333.76
333.7,333.68
333.59,333.6
333.48,333.52
333.38,333.45
333.28,333.37
333.18,332.88
333.07,332.42
332.95,331.98
332.82,331.56
332.68,331.17
332.55,330.79
332.4,330.43
332.26,330.09
332.11,329.77
331.96,329.46
331.81,329.16
331.66,328.88
331.51,328.6
331.36,328.34
331.21,328.09
331.07,327.86
330.92,327.63
330.77,327.4
330.63,327.19
330.49,326.99
330.35,326.79
330.21,326.6
330.08,326.42
329.94,326.24
329.81,326.07
329.69,325.9
329.56,325.74
329.44,325.59
329.32,325.44
329.2,325.3
329.55,325.16
329.87,325.05
330.18,324.96
330.46,324.88
330.72,324.81
330.96,324.76
331.19,324.71
331.4,324.68
331.6,324.66
331.78,324.64
331.95,324.63
332.12,324.63
332.27,324.64
332.41,324.64
332.54,324.66
332.67,324.67
332.79,324.69
332.9,324.71
333.01,324.74
333.11,324.76
333.2,324.79
333.29,324.82
333.38,324.85
333.46,324.89
333.54,324.92
333.61,324.95
333.68,324.99
333.75,325.02
333.81,325.06
333.87,325.09
333.47,325.12
333.08,325.13
332.73,325.13
332.39,325.12
332.08,325.09
331.78,325.06
331.5,325.02
331.24,324.97
330.99,324.92
330.75,324.86
330.53,324.79
330.32,324.73
330.12,324.66
329.93,324.59
329.75,324.51
329.57,324.44
329.41,324.36
329.25,324.28
329.1,324.2
328.96,324.12
328.82,324.04
328.69,323.97
328.56,323.89
328.44,323.81
328.33,323.73
328.21,323.66
328.11,323.58
328,323.51
327.9,323.43
327.81,323.36
327.72,323.71
327.65,324.03
327.6,324.34
327.56,324.62
327.52,324.89
327.5,325.14
327.49,325.37
327.49,325.59
327.49,325.8
327.5,325.99
327.52,326.18
327.54,326.35
327.56,326.51
327.59,326.67
327.62,326.81
327.66,326.95
327.69,327.09
327.73,327.21
327.77,327.33
327.81,327.44
327.86,327.55
327.9,327.65
327.95,327.75
327.99,327.84
328.04,327.93
328.08,328.02
328.13,328.1
328.17,328.18
328.22,328.26
328.26,328.33
328.31,328.4
328.35,328.46
328.4,328.53
328.44,328.59
328.48,328.65
328.52,328.71
328.57,328.76
328.61,328.81
328.65,328.86
328.69,328.91
328.72,328.96
328.76,329.01
328.8,329.05
328.83,329.1
328.87,329.14
328.9,329.18
328.94,329.22
328.97,329.25
329,329.29
329.03,329.33
329.07,329.36
329.1,329.39
329.12,329.43
329.15,329.46
329.18,329.49
329.21,329.52
329.23,329.54
329.26,329.57
329.29,329.6
329.31,329.63
329.33,329.23
329.33,328.86
329.32,328.51
329.3,328.19
329.27,327.88
329.23,327.59
329.19,327.32
329.14,327.06
329.08,326.81
329.02,326.58
328.96,326.36
328.89,326.15
328.82,325.95
328.75,325.76
328.68,325.58
328.6,325.4
328.53,325.24
328.45,325.08
328.37,324.93
328.3,324.78
328.22,324.65
328.14,324.51
328.07,324.38
327.99,324.26
327.91,324.14
327.84,324.03
327.77,323.92
327.69,323.82
327.62,323.71
327.55,323.62
327.95,323.53
328.32,323.46
328.66,323.41
328.99,323.37
329.29,323.34
329.57,323.33
329.84,323.32
330.09,323.33
330.32,323.34
330.55,323.36
330.75,323.39
330.95,323.42
331.14,323.45
331.31,323.49
331.48,323.53
331.63,323.58
331.78,323.63
331.92,323.68
332.06,323.73
332.18,323.79
332.31,323.84
332.42,323.9
332.53,323.95
332.64,324.01
332.74,324.07
332.83,324.12
332.92,324.18
333.01,324.24
333.1,324.29
333.18,324.35
332.8,324.82
332.46,325.24
332.15,325.63
331.87,325.99
331.62,326.31
331.4,326.61
331.2,326.89
331.02,327.14
330.86,327.37
330.72,327.58
330.59,327.77
330.48,327.95
330.38,328.11
330.29,328.27
330.21,328.4
330.14,328.53
330.08,328.65
330.02,328.76
329.98,328.86
329.93,328.95
329.9,329.04
329.87,329.12
329.84,329.19
329.82,329.26
329.8,329.32
329.79,329.38
329.77,329.44
329.76,329.49
329.75,329.54
329.75,329.58
330.2,329.21
330.62,328.88
331,328.58
331.34,328.32
331.66,328.08
331.95,327.86
332.21,327.67
332.46,327.49
332.68,327.34
332.88,327.2
333.07,327.08
333.24,326.97
333.39,326.87
333.54,326.79
333.67,326.71
333.79,326.64
333.9,326.58
334.01,326.53
334.1,326.49
334.19,326.45
334.27,326.41
334.35,326.38
334.42,326.36
334.48,326.34
334.54,326.32
334.6,326.3
334.65,326.29
334.69,326.28
334.74,326.28
334.78,326.27
334.83,326.69
334.88,327.08
334.95,327.45
335.02,327.8
335.1,328.13
335.19,328.45
335.28,328.75
335.37,329.03
335.47,329.3
335.57,329.56
335.67,329.8
335.77,330.04
335.88,330.26
335.99,330.48
336.09,330.68
336.2,330.88
336.3,331.06
336.41,331.24
336.51,331.41
336.62,331.58
336.72,331.74
336.82,331.89
336.92,332.04
337.02,332.18
337.12,332.31
337.21,332.45
337.31,332.57
337.4,332.69
337.49,332.81
337.58,332.92
337.66,332.61
337.72,332.33
337.77,332.06
337.81,331.81
337.84,331.58
337.86,331.36
337.87,331.15
337.87,330.96
337.86,330.78
337.85,330.62
337.84,330.46
337.82,330.31
337.8,330.17
337.77,330.03
337.74,329.91
337.71,329.79
337.68,329.67
337.65,329.57
337.61,329.46
337.57,329.37
337.54,329.27
337.5,329.18
337.46,329.1
337.42,329.02
337.38,328.94
337.34,328.87
337.3,328.8
337.27,328.73
337.23,328.66
337.19,328.6
336.31,329.15
335.5,329.64
334.77,330.08
334.09,330.46
333.46,330.79
332.89,331.09
332.36,331.34
331.87,331.57
331.42,331.76
331,331.93
330.61,332.07
330.25,332.19
329.92,332.29
329.61,332.38
329.32,332.45
329.05,332.51
328.8,332.55
328.57,332.58
328.35,332.61
328.15,332.62
327.96,332.63
327.78,332.63
327.61,332.63
327.45,332.62
327.3,332.6
327.16,332.58
327.02,332.56
326.89,332.54
326.77,332.51
326.66,332.48
327.02,332.46
327.35,332.45
327.67,332.45
327.97,332.46
328.24,332.48
328.51,332.51
328.76,332.54
328.99,332.58
329.21,332.63
329.42,332.68
329.62,332.73
329.81,332.79
329.99,332.85
330.16,332.91
330.32,332.97
330.48,333.03
330.62,333.1
330.76,333.17
330.9,333.23
331.02,333.3
331.15,333.37
331.26,333.44
331.38,333.5
331.49,333.57
331.59,333.64
331.69,333.7
331.78,333.77
331.88,333.83
331.96,333.89
332.05,333.95
332.13,334.02
332.21,334.07
332.29,334.13
332.36,334.19
332.43,334.25
332.5,334.3
332.57,334.36
332.63,334.41
332.69,334.46
332.75,334.51
332.81,334.56
332.86,334.61
332.92,334.66
332.97,334.7
333.02,334.75
333.07,334.79
333.12,334.83
333.16,334.88
333.21,334.92
333.25,334.96
333.29,335
333.33,335.03
333.37,335.07
333.41,335.1
333.45,335.14
333.48,335.17
333.52,335.21
333.55,335.24
333.59,335.27
333.62,335.3
333.18,334.9
332.75,334.51
332.33,334.14
331.93,333.77
331.54,333.41
331.16,333.06
330.8,332.72
330.44,332.39
330.1,332.07
329.76,331.76
329.44,331.45
329.12,331.15
328.82,330.86
328.52,330.58
328.23,330.31
327.95,330.04
327.68,329.78
327.41,329.53
327.16,329.28
326.91,329.04
326.66,328.81
326.43,328.58
326.2,328.36
325.97,328.15
325.76,327.94
325.55,327.73
325.34,327.54
325.14,327.34
324.95,327.16
324.76,326.97
324.58,326.8
324.4,326.62
324.23,326.46
324.06,326.29
323.9,326.13
323.74,325.98
323.58,325.83
323.43,325.68
323.29,325.54
323.14,325.4
323,325.27
322.87,325.14
322.74,325.01
322.61,324.88
322.49,324.76
322.37,324.64
322.25,324.53
322.13,324.42
322.02,324.31
321.92,324.2
321.81,324.1
321.71,324
321.61,323.9
321.51,323.81
321.42,323.72
321.33,323.63
321.24,323.54
321.15,323.46
321.06,323.37
320.98,323.29
320.9,323.21
320.82,323.14
320.75,323.06
320.67,322.99
320.6,322.92
320.53,322.85
320.46,322.79
320.4,322.72
320.33,322.66
320.27,322.6
320.21,322.54
320.15,322.48
320.09,322.42
320.04,322.37
319.98,322.32
319.93,322.26
319.88,322.21
319.83,322.16
319.78,322.12
319.73,322.07
319.68,322.02
319.64,321.98
319.59,321.94
319.55,321.89
319.51,321.85
319.47,321.81
319.43,321.78
319.39,321.74
319.35,321.7
319.32,321.67
319.29,322.05
319.27,322.41
319.27,322.75
319.28,323.07
319.29,323.37
319.32,323.66
319.35,323.93
319.39,324.18
319.44,324.42
319.49,324.65
319.54,324.87
319.6,325.07
319.66,325.27
319.73,325.45
319.79,325.63
319.86,325.8
319.93,325.96
320,326.11
320.07,326.26
320.14,326.4
320.22,326.53
320.29,326.66
320.36,326.78
320.43,326.9
320.51,327.01
320.58,327.12
320.65,327.22
320.72,327.32
320.79,327.42
320.86,327.51
321.38,327.19
321.87,326.9
322.32,326.64
322.73,326.42
323.11,326.22
323.47,326.04
323.8,325.89
324.1,325.75
324.39,325.63
324.65,325.53
324.89,325.44
325.12,325.37
325.33,325.3
325.53,325.25
325.71,325.21
325.88,325.17
326.04,325.14
326.19,325.12
326.33,325.11
326.46,325.1
326.58,325.09
326.7,325.09
326.81,325.09
326.91,325.1
327.01,325.11
327.1,325.12
327.18,325.14
327.27,325.15
327.34,325.17
327.42,325.19
327.49,325.21
327.55,325.23
327.61,325.25
327.67,325.27
327.73,325.3
327.78,325.32
327.84,325.34
327.88,325.37
327.93,325.39
327.98,325.42
328.02,325.44
328.06,325.47
328.1,325.49
328.14,325.52
328.17,325.54
328.21,325.56
328.24,325.59
328.28,325.61
328.31,325.63
328.34,325.66
328.37,325.68
328.39,325.7
328.42,325.72
328.45,325.74
328.47,325.76
328.5,325.78
328.52,325.8
328.54,325.82
328.56,325.84
328.59,325.86
328.15,326.29
327.75,326.68
327.39,327.03
327.06,327.36
326.76,327.65
326.49,327.91
326.24,328.15
326.02,328.37
325.81,328.57
325.62,328.75
325.46,328.91
325.3,329.06
325.16,329.19
325.03,329.31
324.92,329.42
324.81,329.52
324.71,329.61
324.63,329.7
324.55,329.77
324.47,329.84
324.41,329.9
324.35,329.95
324.29,330
324.24,330.05
324.19,330.09
324.15,330.13
324.11,330.16
324.08,330.19
324.05,330.22
324.02,330.24
324.46,330.27
324.87,330.31
325.26,330.37
325.63,330.43
325.98,330.5
326.32,330.57
326.63,330.65
326.93,330.74
327.21,330.83
327.48,330.93
327.74,331.03
327.99,331.13
328.22,331.23
328.44,331.33
328.66,331.44
328.86,331.54
329.06,331.65
329.24,331.75
329.42,331.85
329.59,331.96
329.76,332.06
329.92,332.16
330.07,332.27
330.21,332.36
330.35,332.46
330.49,332.56
330.62,332.66
330.75,332.75
330.87,332.84
330.98,332.93
330.63,333.01
330.3,333.08
330,333.13
329.71,333.16
329.44,333.19
329.19,333.2
328.96,333.21
328.74,333.21
328.53,333.2
328.33,333.18
328.15,333.16
327.98,333.14
327.81,333.11
327.66,333.07
327.51,333.04
327.37,333
327.24,332.96
327.11,332.92
326.99,332.87
326.87,332.83
326.77,332.78
326.66,332.74
326.56,332.69
326.47,332.64
326.38,332.59
326.29,332.55
326.2,332.5
326.12,332.45
326.05,332.41
325.97,332.36
325.89,331.9
325.8,331.46
325.71,331.04
325.6,330.65
325.49,330.28
325.37,329.93
325.24,329.59
325.12,329.27
324.99,328.97
324.86,328.68
324.72,328.4
324.59,328.14
324.45,327.89
324.32,327.65
324.18,327.41
324.05,327.19
323.91,326.98
323.78,326.78
323.65,326.58
323.52,326.39
323.39,326.21
323.26,326.03
323.14,325.87
323.01,325.7
322.89,325.55
322.77,325.4
322.65,325.25
322.54,325.11
322.43,324.97
322.32,324.84
322.21,325.13
322.13,325.4
322.06,325.66
321.99,325.89
321.94,326.11
321.9,326.32
321.87,326.51
321.85,326.69
321.83,326.86
321.83,327.01
321.82,327.16
321.82,327.3
321.83,327.43
321.84,327.55
321.85,327.67
321.86,327.78
321.88,327.88
321.9,327.98
321.93,328.08
321.95,328.16
321.98,328.25
322,328.33
322.03,328.4
322.06,328.47
322.09,328.54
322.12,328.61
322.15,328.67
322.18,328.73
322.21,328.78
322.24,328.84
322.74,328.9
323.21,328.97
323.65,329.05
324.07,329.14
324.47,329.24
324.85,329.34
325.21,329.45
325.56,329.57
325.88,329.69
326.2,329.81
326.49,329.93
326.78,330.06
327.05,330.19
327.31,330.32
327.55,330.45
327.79,330.58
328.02,330.71
328.24,330.83
328.45,330.96
328.65,331.09
328.84,331.21
329.02,331.34
329.2,331.46
329.37,331.58
329.54,331.7
329.7,331.82
329.85,331.93
330,332.05
330.14,332.16
330.28,332.27
330.41,331.95
330.52,331.67
330.61,331.4
330.69,331.15
330.75,330.92
330.8,330.71
330.85,330.51
330.88,330.32
330.9,330.15
330.92,329.98
330.94,329.83
330.94,329.69
330.94,329.56
330.94,329.43
330.93,329.31
330.92,329.2
330.91,329.1
330.89,329
330.87,328.91
330.85,328.82
330.83,328.73
330.81,328.65
330.78,328.58
330.76,328.51
330.73,328.44
330.71,328.37
330.68,328.31
330.65,328.25
330.62,328.19
330.6,328.14
330.11,328.5
329.66,328.82
329.26,329.11
328.88,329.37
328.54,329.6
328.23,329.8
327.94,329.98
327.67,330.15
327.42,330.29
327.2,330.42
326.99,330.53
326.8,330.63
326.62,330.71
326.46,330.79
326.3,330.85
326.16,330.91
326.03,330.96
325.91,331
325.8,331.04
325.69,331.07
325.41,331.44
325.15,331.78
324.92,332.09
324.71,332.37
324.53,332.63
324.36,332.87
324.22,333.09
324.08,333.29
323.97,333.47
323.86,333.64
323.77,333.79
323.69,333.94
323.61,334.07
323.55,334.19
323.49,334.3
323.44,334.4
323.4,334.5
323.36,334.58
323.33,334.66
323.31,334.74
323.28,334.81
323.26,334.87
323.25,334.93
323.23,334.99
323.22,335.04
323.21,335.09
323.21,335.13
323.2,335.17
323.2,335.21
323.2,335.25
323.2,335.28
323.2,335.31
323.2,335.34
323.21,335.37
323.21,335.4
323.21,335.42
323.22,335.45
323.22,335.47
323.23,335.49
323.24,335.51
323.71,335.54
324.16,335.58
324.58,335.63
324.98,335.69
325.35,335.76
325.71,335.84
326.05,335.92
326.37,336.01
326.68,336.1
326.97,336.2
327.25,336.3
327.51,336.4
327.76,336.51
328,336.62
328.23,336.72
328.45,336.83
328.66,336.94
328.86,337.05
329.06,337.16
329.24,337.26
329.42,337.37
329.59,337.48
329.75,337.58
329.91,337.68
330.06,337.79
330.21,337.89
330.35,337.98
330.48,338.08
330.62,338.18
330.74,338.27
330.39,337.94
330.05,337.61
329.72,337.3
329.39,336.99
329.08,336.69
328.77,336.4
328.48,336.12
328.19,335.85
327.91,335.59
327.64,335.33
327.37,335.08
327.11,334.84
326.86,334.6
326.62,334.37
326.38,334.15
326.15,333.94
325.93,333.73
325.71,333.52
325.49,333.32
325.29,333.13
325.09,332.94
324.89,332.76
324.7,332.58
324.52,332.41
324.34,332.24
324.16,332.08
323.99,331.92
323.83,331.77
323.67,331.62
323.51,331.47
323.36,331.33
323.21,331.19
323.07,331.06
322.93,330.93
322.79,330.8
322.66,330.68
322.53,330.56
322.41,330.44
322.28,330.33
322.17,330.22
322.05,330.11
321.94,330.01
321.83,329.91
321.72,329.81
321.62,329.72
321.52,329.62
321.42,329.53
321.33,329.44
321.23,329.36
321.14,329.27
321.06,329.19
320.97,329.11
320.89,329.04
320.81,328.96
320.73,328.89
320.65,328.82
320.58,328.75
320.51,328.68
320.44,328.62
320.37,328.56
320.3,328.5
320.24,328.44
320.18,328.38
320.11,328.32
320.05,328.27
320,328.21
319.94,328.16
319.89,328.11
319.83,328.06
319.78,328.01
319.73,327.97
319.68,327.92
319.63,327.88
319.59,327.83
319.54,327.79
319.5,327.75
319.45,327.71
319.41,327.67
319.37,327.63
319.33,327.6
319.29,327.56
319.26,327.53
319.22,327.49
319.18,327.46
319.15,327.43
319.12,327.4
319.08,327.37
319.05,327.34
319.02,327.31
318.99,327.28
319.43,327.26
319.84,327.26
320.23,327.27
320.59,327.28
320.94,327.31
321.27,327.35
321.58,327.4
321.87,327.45
322.15,327.51
322.41,327.57
322.66,327.64
322.9,327.71
323.13,327.78
323.34,327.86
323.55,327.94
323.74,328.02
323.93,328.1
324.11,328.19
324.28,328.27
324.45,328.35
324.6,328.44
324.76,328.52
324.9,328.6
325.04,328.69
325.17,328.77
325.3,328.85
325.42,328.93
325.54,329.01
325.66,329.09
325.77,329.17
325.42,329.66
325.1,330.11
324.82,330.52
324.57,330.89
324.34,331.24
324.14,331.55
323.96,331.85
323.8,332.11
323.66,332.36
323.54,332.59
323.43,332.8
323.33,332.99
323.25,333.17
323.18,333.33
323.11,333.49
323.06,333.63
323.01,333.76
322.97,333.88
322.94,333.99
322.91,334.1
322.89,334.19
322.87,334.28
322.86,334.37
322.85,334.45
322.84,334.52
322.84,334.59
322.84,334.65
322.84,334.71
322.84,334.77
322.84,334.82
322.84,334.45
322.83,334.11
322.81,333.78
322.77,333.48
322.73,333.19
322.68,332.92
322.62,332.66
322.56,332.42
322.5,332.19
322.43,331.98
322.35,331.77
322.28,331.57
322.2,331.39
322.12,331.21
322.04,331.04
321.96,330.88
321.88,330.73
321.8,330.58
321.72,330.44
321.63,330.31
321.55,330.18
321.47,330.06
321.39,329.94
321.31,329.82
321.23,329.72
321.15,329.61
321.08,329.51
321,329.41
320.93,329.32
320.85,329.23
320.79,329.56
320.74,329.87
