U1,U2,T1,T2
63,65,335.33,337.44
63,65,335.73,337.33
63,65,336.1,337.24
63,65,336.45,337.17
63,65,336.77,337.11
63,65,337.08,337.07
63,65,337.36,337.05
63,65,337.62,337.03
63,65,337.86,337.02
63,65,338.09,337.03
63,65,338.31,337.04
63,65,338.51,337.06
63,65,338.7,337.08
63,65,338.88,337.11
63,65,339.04,337.14
63,65,339.2,337.18
63,65,339.35,337.22
63,65,339.49,337.26
63,65,339.62,337.31
63,65,339.75,337.35
63,65,339.87,337.4
63,65,339.98,337.45
63,65,340.09,337.5
63,65,340.2,337.55
63,65,340.29,337.6
63,65,340.39,337.65
63,65,340.48,337.71
63,65,340.56,337.76
63,65,340.64,337.81
63,65,340.72,337.86
63,65,340.8,337.91
63,65,340.87,337.96
63,65,340.94,338.01
63,65,341,338.06
63,65,341.07,338.1
63,65,341.13,338.15
63,65,341.19,338.2
63,65,341.24,338.24
63,65,341.3,338.29
63,65,341.35,338.33
63,65,341.4,338.37
63,65,341.45,338.41
63,65,341.5,338.46
63,65,341.54,338.5
63,65,341.58,338.53
63,65,341.63,338.57
63,65,341.67,338.61
63,65,341.71,338.65
63,65,341.75,338.68
63,65,341.78,338.71
63,35,341.82,338.75
63,35,341.84,338.36
63,35,341.86,338
63,35,341.86,337.67
63,35,341.84,337.35
63,35,341.82,337.05
63,35,341.79,336.78
63,35,341.75,336.52
63,35,341.7,336.27
63,35,341.65,336.04
63,35,341.6,335.82
63,35,341.54,335.61
63,35,341.47,335.41
63,35,341.41,335.22
63,35,341.34,335.05
63,35,341.27,334.88
63,35,341.2,334.72
63,35,341.13,334.56
63,35,341.06,334.42
63,35,340.99,334.28
63,35,340.92,334.14
63,35,340.84,334.01
63,35,340.77,333.89
63,35,340.7,333.77
63,35,340.63,333.66
63,35,340.56,333.55
63,35,340.49,333.45
63,35,340.42,333.35
63,35,340.36,333.25
63,35,340.29,333.16
87,65,340.23,333.07
87,65,340.64,333.41
87,65,341.03,333.75
87,65,341.41,334.07
87,65,341.77,334.39
87,65,342.13,334.71
87,65,342.47,335.02
87,65,342.8,335.32
87,65,343.11,335.61
87,65,343.42,335.89
87,65,343.71,336.17
87,65,344,336.45
87,65,344.28,336.71
87,65,344.54,336.97
87,65,344.8,337.22
87,65,345.05,337.47
87,65,345.29,337.71
87,65,345.53,337.94
87,65,345.76,338.17
87,65,345.97,338.39
87,65,346.19,338.6
87,65,346.39,338.81
87,65,346.59,339.01
87,65,346.78,339.21
87,65,346.97,339.4
87,65,347.15,339.59
87,65,347.33,339.77
87,65,347.5,339.95
87,65,347.66,340.12
87,65,347.82,340.28
87,65,347.98,340.45
87,65,348.13,340.6
87,65,348.27,340.75
87,65,348.41,340.9
87,65,348.55,341.05
87,65,348.68,341.19
87,65,348.81,341.32
87,65,348.93,341.45
87,65,349.05,341.58
87,65,349.17,341.7
87,65,349.28,341.82
87,65,349.39,341.94
87,65,349.5,342.05
87,65,349.6,342.16
87,65,349.7,342.27
87,65,349.8,342.37
87,65,349.9,342.47
87,65,349.99,342.57
87,65,350.08,342.66
87,65,350.16,342.76
87,65,350.24,342.84
87,65,350.33,342.93
87,65,350.4,343.01
87,65,350.48,343.1
87,65,350.55,343.17
87,65,350.62,343.25
87,65,350.69,343.32
87,65,350.76,343.4
87,65,350.83,343.47
87,65,350.89,343.53
87,65,350.95,343.6
87,65,351.01,343.66
87,65,351.07,343.72
87,65,351.12,343.78
87,65,351.18,343.84
87,65,351.23,343.9
87,65,351.28,343.95
87,65,351.33,344.01
87,65,351.38,344.06
87,65,351.42,344.11
87,65,351.47,344.15
87,65,351.51,344.2
87,65,351.56,344.25
87,65,351.6,344.29
87,65,351.64,344.33
87,65,351.68,344.37
87,65,351.71,344.41
87,65,351.75,344.45
87,65,351.78,344.49
87,65,351.82,344.53
87,65,351.85,344.56
87,65,351.88,344.6
87,65,351.92,344.63
87,65,351.95,344.66
87,65,351.97,344.69
87,65,352,344.72
87,65,352.03,344.75
87,65,352.06,344.78
87,65,352.08,344.81
87,65,352.11,344.84
87,35,352.13,344.86
87,35,352.15,344.47
87,35,352.15,344.1
87,35,352.14,343.76
87,35,352.11,343.44
87,35,352.08,343.14
87,35,352.03,342.86
87,35,351.98,342.6
87,35,351.93,342.35
87,35,351.87,342.11
87,35,351.8,341.89
87,35,351.74,341.68
87,35,351.66,341.48
87,35,351.59,341.29
87,35,351.52,341.11
87,35,351.44,340.94
87,35,351.36,340.78
87,35,351.29,340.62
87,35,351.21,340.48
87,35,351.13,340.34
87,35,351.06,340.2
87,35,350.98,340.07
87,35,350.9,339.95
87,35,350.83,339.83
87,35,350.76,339.71
87,35,350.68,339.6
87,35,350.61,339.5
87,35,350.54,339.4
87,35,350.47,339.3
87,35,350.4,339.21
63,35,350.34,339.12
63,35,349.81,339.02
63,35,349.31,338.91
63,35,348.85,338.79
63,35,348.41,338.66
63,35,348,338.52
63,35,347.61,338.37
63,35,347.24,338.22
63,35,346.89,338.06
63,35,346.56,337.91
63,35,346.24,337.74
63,35,345.94,337.58
63,35,345.66,337.42
63,35,345.39,337.26
63,35,345.13,337.1
63,35,344.88,336.93
63,35,344.64,336.77
63,35,344.42,336.61
63,35,344.2,336.46
63,35,343.99,336.3
63,35,343.79,336.15
63,35,343.6,336
63,35,343.42,335.85
63,35,343.24,335.71
63,35,343.07,335.56
63,35,342.91,335.42
63,35,342.75,335.29
63,35,342.6,335.15
63,35,342.45,335.02
63,35,342.31,334.89
87,65,342.17,334.77
87,65,342.51,335.07
87,65,342.84,335.37
87,65,343.15,335.66
87,65,343.46,335.95
87,65,343.75,336.22
87,65,344.04,336.49
87,65,344.31,336.76
87,65,344.58,337.02
87,65,344.84,337.27
87,65,345.09,337.51
87,65,345.33,337.75
87,65,345.56,337.98
87,65,345.79,338.21
87,65,346.01,338.42
87,65,346.22,338.64
87,65,346.42,338.85
87,65,346.62,339.05
87,65,346.81,339.24
87,65,347,339.43
87,65,347.18,339.62
87,65,347.35,339.8
87,65,347.52,339.98
87,65,347.69,340.15
87,65,347.85,340.31
87,65,348,340.47
87,65,348.15,340.63
87,65,348.29,340.78
87,65,348.43,340.93
87,65,348.57,341.07
87,35,348.7,341.21
87,35,348.82,340.92
87,35,348.92,340.66
87,35,349.01,340.42
87,35,349.08,340.2
87,35,349.14,340
87,35,349.19,339.81
87,35,349.22,339.63
87,35,349.25,339.47
87,35,349.27,339.32
87,35,349.29,339.18
87,35,349.3,339.05
87,35,349.3,338.93
87,35,349.3,338.81
87,35,349.3,338.71
87,35,349.29,338.61
87,35,349.28,338.51
87,35,349.26,338.42
87,35,349.25,338.34
87,35,349.23,338.26
87,35,349.21,338.19
87,35,349.19,338.12
87,35,349.17,338.05
87,35,349.15,337.99
87,35,349.12,337.93
87,35,349.1,337.87
87,35,349.08,337.81
87,35,349.05,337.76
87,35,349.03,337.71
87,35,349.01,337.67
63,65,348.98,337.62
63,65,348.5,337.99
63,65,348.07,338.31
63,65,347.67,338.6
63,65,347.31,338.85
63,65,346.99,339.08
63,65,346.69,339.28
63,65,346.43,339.45
63,65,346.18,339.61
63,65,345.96,339.74
63,65,345.75,339.86
63,65,345.57,339.96
63,65,345.4,340.05
63,65,345.24,340.13
63,65,345.1,340.2
63,65,344.97,340.26
63,65,344.85,340.31
63,65,344.74,340.35
63,65,344.64,340.38
63,65,344.55,340.41
63,65,344.46,340.44
63,65,344.38,340.46
63,65,344.31,340.47
63,65,344.24,340.48
63,65,344.18,340.49
63,65,344.12,340.5
63,65,344.06,340.5
63,65,344.01,340.5
63,65,343.96,340.5
63,65,343.92,340.5
87,35,343.88,340.49
87,35,344.3,340.08
87,35,344.67,339.71
87,35,345.01,339.37
87,35,345.31,339.07
87,35,345.58,338.8
87,35,345.83,338.55
87,35,346.05,338.33
87,35,346.25,338.14
87,35,346.42,337.96
87,35,346.58,337.8
87,35,346.73,337.66
87,35,346.86,337.53
87,35,346.97,337.41
87,35,347.08,337.31
87,35,347.17,337.21
87,35,347.25,337.13
87,35,347.33,337.05
87,35,347.4,336.98
87,35,347.46,336.92
87,35,347.51,336.86
87,35,347.56,336.81
87,35,347.61,336.77
87,35,347.65,336.73
87,35,347.68,336.69
87,35,347.71,336.66
87,35,347.74,336.63
87,35,347.77,336.6
87,35,347.79,336.58
87,35,347.81,336.55
63,35,347.83,336.54
63,35,347.38,336.51
63,35,346.96,336.47
63,35,346.57,336.41
63,35,346.21,336.35
63,35,345.86,336.27
63,35,345.54,336.19
63,35,345.23,336.1
63,35,344.94,336
63,35,344.67,335.9
63,35,344.41,335.8
63,35,344.17,335.7
63,35,343.94,335.59
63,35,343.72,335.48
63,35,343.51,335.37
63,35,343.31,335.25
63,35,343.12,335.14
63,35,342.94,335.03
63,35,342.76,334.92
63,35,342.6,334.81
63,35,342.44,334.7
63,35,342.29,334.59
63,35,342.14,334.48
63,35,342,334.38
63,35,341.87,334.27
63,35,341.74,334.17
63,35,341.61,334.07
63,35,341.49,333.97
63,35,341.38,333.87
63,35,341.27,333.78
87,35,341.16,333.69
87,35,341.52,333.6
87,35,341.86,333.54
87,35,342.17,333.49
87,35,342.46,333.46
87,35,342.73,333.43
87,35,342.98,333.42
87,35,343.21,333.42
87,35,343.43,333.43
87,35,343.63,333.44
87,35,343.83,333.47
87,35,344.01,333.49
87,35,344.17,333.52
87,35,344.33,333.56
87,35,344.48,333.6
87,35,344.62,333.64
87,35,344.76,333.69
87,35,344.88,333.73
87,35,345,333.78
87,35,345.11,333.83
87,35,345.22,333.88
87,35,345.32,333.93
87,35,345.42,333.99
87,35,345.51,334.04
87,35,345.6,334.09
87,35,345.68,334.14
87,35,345.76,334.2
87,35,345.84,334.25
87,35,345.91,334.3
87,35,345.98,334.35
63,35,346.04,334.4
63,35,345.65,334.44
63,35,345.27,334.46
63,35,344.93,334.47
63,35,344.6,334.47
63,35,344.3,334.45
63,35,344.02,334.43
63,35,343.75,334.39
63,35,343.51,334.35
63,35,343.27,334.3
63,35,343.05,334.25
63,35,342.84,334.19
63,35,342.65,334.13
63,35,342.46,334.06
63,35,342.29,333.99
63,35,342.12,333.92
63,35,341.97,333.85
63,35,341.82,333.78
63,35,341.67,333.71
63,35,341.54,333.63
63,35,341.41,333.56
63,35,341.29,333.48
63,35,341.17,333.41
63,35,341.05,333.33
63,35,340.95,333.26
63,35,340.84,333.19
63,35,340.74,333.12
63,35,340.65,333.05
63,35,340.56,332.98
63,35,340.47,332.91
63,65,340.39,332.84
63,65,340.31,333.19
63,65,340.25,333.52
63,65,340.21,333.83
63,65,340.18,334.11
63,65,340.16,334.38
63,65,340.16,334.63
63,65,340.16,334.86
63,65,340.17,335.08
63,65,340.18,335.29
63,65,340.2,335.48
63,65,340.23,335.66
63,65,340.26,335.83
63,65,340.3,335.99
63,65,340.33,336.15
63,65,340.37,336.29
63,65,340.42,336.43
63,65,340.46,336.56
63,65,340.51,336.68
63,65,340.56,336.8
63,65,340.61,336.91
63,65,340.66,337.02
63,65,340.71,337.12
63,65,340.76,337.22
63,65,340.81,337.31
63,65,340.86,337.4
63,65,340.91,337.48
63,65,340.96,337.56
63,65,341.01,337.64
63,65,341.06,337.71
87,65,341.1,337.78
87,65,341.62,337.86
87,65,342.1,337.95
87,65,342.55,338.05
87,65,342.98,338.17
87,65,343.38,338.29
87,65,343.76,338.41
87,65,344.12,338.54
87,65,344.46,338.68
87,65,344.78,338.82
87,65,345.09,338.97
87,65,345.38,339.11
87,65,345.66,339.26
87,65,345.92,339.41
87,65,346.17,339.55
87,65,346.41,339.7
87,65,346.64,339.85
87,65,346.86,339.99
87,65,347.07,340.14
87,65,347.27,340.28
87,65,347.46,340.42
87,65,347.64,340.56
87,65,347.82,340.7
87,65,347.99,340.83
87,65,348.15,340.97
87,65,348.31,341.1
87,65,348.46,341.22
87,65,348.6,341.35
87,65,348.74,341.47
87,65,348.88,341.59
63,35,349.01,341.7
63,35,348.66,341.39
63,35,348.33,341.09
63,35,348,340.79
63,35,347.69,340.5
63,35,347.39,340.21
63,35,347.1,339.94
63,35,346.82,339.67
63,35,346.55,339.4
63,35,346.29,339.15
63,35,346.03,338.9
63,35,345.79,338.65
63,35,345.55,338.42
63,35,345.32,338.19
63,35,345.1,337.96
63,35,344.88,337.75
63,35,344.67,337.54
63,35,344.47,337.33
63,35,344.28,337.13
63,35,344.09,336.93
63,35,343.9,336.75
63,35,343.72,336.56
63,35,343.55,336.38
63,35,343.38,336.21
63,35,343.22,336.04
63,35,343.06,335.88
63,35,342.91,335.72
63,35,342.76,335.56
63,35,342.62,335.41
63,35,342.48,335.26
87,35,342.34,335.12
87,35,342.67,334.99
87,35,342.98,334.88
87,35,343.26,334.79
87,35,343.53,334.72
87,35,343.77,334.65
87,35,343.99,334.6
87,35,344.2,334.57
87,35,344.39,334.54
87,35,344.57,334.52
87,35,344.73,334.51
87,35,344.89,334.5
87,35,345.03,334.5
87,35,345.17,334.51
87,35,345.29,334.52
87,35,345.41,334.54
87,35,345.52,334.55
87,35,345.63,334.57
87,35,345.72,334.6
87,35,345.82,334.62
87,35,345.9,334.65
87,35,345.98,334.68
87,35,346.06,334.71
87,35,346.13,334.74
87,35,346.2,334.77
87,35,346.27,334.81
87,35,346.33,334.84
87,35,346.39,334.87
87,35,346.45,334.9
87,35,346.5,334.94
63,65,346.55,334.97
63,65,346.15,335.41
63,65,345.78,335.81
63,65,345.45,336.17
63,65,345.16,336.5
63,65,344.9,336.8
63,65,344.66,337.06
63,65,344.45,337.3
63,65,344.27,337.52
63,65,344.1,337.72
63,65,343.95,337.9
63,65,343.81,338.06
63,65,343.69,338.21
63,65,343.59,338.35
63,65,343.49,338.47
63,65,343.41,338.58
63,65,343.33,338.68
63,65,343.27,338.77
63,65,343.21,338.85
63,65,343.15,338.93
63,65,343.11,339
63,65,343.07,339.06
63,65,343.03,339.12
63,65,343,339.17
63,65,342.97,339.22
63,65,342.95,339.26
63,65,342.93,339.3
63,65,342.91,339.34
63,65,342.89,339.37
63,65,342.88,339.4
63,65,342.87,339.43
63,65,342.86,339.46
63,65,342.85,339.48
63,65,342.84,339.5
63,65,342.84,339.53
63,65,342.83,339.54
63,65,342.83,339.56
63,65,342.82,339.58
63,65,342.82,339.59
63,65,342.82,339.61
63,65,342.82,339.62
63,65,342.82,339.63
63,65,342.82,339.65
63,65,342.82,339.66
63,65,342.82,339.67
63,65,342.82,339.68
63,65,342.82,339.69
63,65,342.83,339.69
63,65,342.83,339.7
63,65,342.83,339.71
63,65,342.83,339.72
63,65,342.83,339.72
63,65,342.84,339.73
63,65,342.84,339.74
63,65,342.84,339.74
63,65,342.84,339.75
63,65,342.85,339.75
63,65,342.85,339.76
63,65,342.85,339.76
63,65,342.85,339.77
87,35,342.86,339.77
87,35,343.32,339.37
87,35,343.73,339
87,35,344.11,338.68
87,35,344.44,338.39
87,35,344.75,338.13
87,35,345.03,337.9
87,35,345.28,337.69
87,35,345.51,337.51
87,35,345.71,337.34
87,35,345.9,337.2
87,35,346.07,337.06
87,35,346.22,336.95
87,35,346.36,336.85
87,35,346.48,336.75
87,35,346.6,336.67
87,35,346.7,336.6
87,35,346.8,336.54
87,35,346.88,336.48
87,35,346.96,336.43
87,35,347.03,336.39
87,35,347.1,336.35
87,35,347.16,336.32
87,35,347.21,336.29
87,35,347.26,336.26
87,35,347.31,336.24
87,35,347.35,336.22
87,35,347.39,336.21
87,35,347.42,336.19
87,35,347.45,336.18
87,35,347.48,336.17
87,35,347.51,336.16
87,35,347.54,336.16
87,35,347.56,336.15
87,35,347.58,336.15
87,35,347.6,336.15
87,35,347.62,336.14
87,35,347.64,336.14
87,35,347.65,336.14
87,35,347.67,336.14
87,35,347.68,336.14
87,35,347.7,336.15
87,35,347.71,336.15
87,35,347.72,336.15
87,35,347.73,336.15
87,35,347.74,336.15
87,35,347.75,336.16
87,35,347.76,336.16
87,35,347.77,336.16
87,35,347.78,336.17
87,35,347.78,336.17
87,35,347.79,336.17
87,35,347.8,336.18
87,35,347.8,336.18
87,35,347.81,336.18
87,35,347.82,336.19
87,35,347.82,336.19
87,35,347.83,336.19
87,35,347.83,336.2
87,35,347.84,336.2
63,35,347.84,336.21
63,35,347.38,336.2
63,35,346.95,336.18
63,35,346.55,336.14
63,35,346.18,336.09
63,35,345.83,336.03
63,35,345.5,335.96
63,35,345.19,335.89
63,35,344.89,335.8
63,35,344.62,335.71
63,35,344.36,335.62
63,35,344.11,335.52
63,35,343.88,335.42
63,35,343.65,335.32
63,35,343.44,335.22
63,35,343.24,335.11
63,35,343.05,335.01
63,35,342.87,334.9
63,35,342.7,334.8
63,35,342.53,334.69
63,35,342.37,334.59
63,35,342.22,334.48
63,35,342.08,334.38
63,35,341.94,334.28
63,35,341.8,334.18
63,35,341.68,334.08
63,35,341.55,333.98
63,35,341.43,333.89
63,35,341.32,333.79
63,35,341.21,333.7
87,65,341.1,333.61
87,65,341.47,333.95
87,65,341.83,334.28
87,65,342.18,334.6
87,65,342.51,334.92
87,65,342.83,335.23
87,65,343.14,335.53
87,65,343.45,335.82
87,65,343.74,336.1
87,65,344.02,336.38
87,65,344.29,336.65
87,65,344.56,336.91
87,65,344.81,337.17
87,65,345.06,337.42
87,65,345.3,337.66
87,65,345.53,337.9
87,65,345.76,338.13
87,65,345.97,338.35
87,65,346.19,338.57
87,65,346.39,338.78
87,65,346.59,338.98
87,65,346.78,339.18
87,65,346.97,339.38
87,65,347.15,339.56
87,65,347.32,339.75
87,65,347.49,339.92
87,65,347.65,340.1
87,65,347.81,340.26
87,65,347.97,340.43
87,65,348.12,340.58
87,65,348.26,340.74
87,65,348.4,340.89
87,65,348.54,341.03
87,65,348.67,341.17
87,65,348.8,341.31
87,65,348.93,341.44
87,65,349.05,341.57
87,65,349.16,341.69
87,65,349.28,341.81
87,65,349.39,341.93
87,65,349.49,342.04
87,65,349.6,342.15
87,65,349.7,342.26
87,65,349.79,342.36
87,65,349.89,342.46
87,65,349.98,342.56
87,65,350.07,342.66
87,65,350.15,342.75
87,65,350.24,342.84
87,65,350.32,342.92
87,65,350.4,343.01
87,65,350.47,343.09
87,65,350.55,343.17
87,65,350.62,343.24
87,65,350.69,343.32
87,65,350.76,343.39
87,65,350.82,343.46
87,65,350.88,343.53
87,65,350.95,343.59
87,65,351.01,343.66
87,65,351.06,343.72
87,65,351.12,343.78
87,65,351.17,343.84
87,65,351.23,343.89
87,65,351.28,343.95
87,65,351.33,344
87,65,351.37,344.05
87,65,351.42,344.1
87,65,351.47,344.15
87,65,351.51,344.2
87,65,351.55,344.24
87,65,351.59,344.29
87,65,351.63,344.33
87,65,351.67,344.37
87,65,351.71,344.41
87,65,351.75,344.45
87,65,351.78,344.49
87,65,351.82,344.52
87,65,351.85,344.56
87,65,351.88,344.59
87,65,351.91,344.63
87,65,351.94,344.66
87,65,351.97,344.69
87,65,352,344.72
87,65,352.03,344.75
87,65,352.05,344.78
87,65,352.08,344.81
87,65,352.11,344.83
87,65,352.13,344.86
87,65,352.15,344.89
63,65,352.18,344.91
63,65,351.74,344.93
63,65,351.33,344.92
63,65,350.94,344.9
63,65,350.59,344.87
63,65,350.25,344.83
63,65,349.94,344.77
63,65,349.65,344.71
63,65,349.38,344.64
63,65,349.12,344.57
63,65,348.87,344.49
63,65,348.64,344.41
63,65,348.43,344.32
63,65,348.22,344.23
63,65,348.02,344.14
63,65,347.84,344.05
63,65,347.66,343.96
63,65,347.5,343.87
63,65,347.34,343.77
63,65,347.18,343.68
63,65,347.04,343.59
63,65,346.9,343.5
63,65,346.77,343.41
63,65,346.64,343.32
63,65,346.52,343.23
63,65,346.4,343.14
63,65,346.29,343.06
63,65,346.18,342.97
63,65,346.08,342.89
63,65,345.98,342.81
63,35,345.88,342.73
63,35,345.78,342.23
63,35,345.67,341.77
63,35,345.55,341.33
63,35,345.42,340.91
63,35,345.29,340.52
63,35,345.15,340.14
63,35,345,339.79
63,35,344.86,339.45
63,35,344.71,339.13
63,35,344.56,338.82
63,35,344.41,338.53
63,35,344.26,338.25
63,35,344.11,337.99
63,35,343.96,337.73
63,35,343.81,337.49
63,35,343.67,337.25
63,35,343.52,337.03
63,35,343.38,336.81
63,35,343.24,336.61
63,35,343.1,336.41
63,35,342.96,336.22
63,35,342.82,336.03
63,35,342.69,335.85
63,35,342.56,335.68
63,35,342.44,335.52
63,35,342.31,335.36
63,35,342.19,335.2
63,35,342.07,335.05
63,35,341.96,334.91
63,35,341.84,334.77
63,35,341.73,334.64
63,35,341.62,334.51
63,35,341.52,334.38
63,35,341.41,334.26
63,35,341.31,334.14
63,35,341.22,334.03
63,35,341.12,333.92
63,35,341.03,333.81
63,35,340.94,333.71
63,35,340.85,333.61
63,35,340.77,333.51
63,35,340.68,333.42
63,35,340.6,333.33
63,35,340.52,333.24
63,35,340.45,333.15
63,35,340.37,333.07
63,35,340.3,332.99
63,35,340.23,332.91
63,35,340.16,332.83
63,35,340.09,332.76
63,35,340.03,332.69
63,35,339.96,332.62
63,35,339.9,332.55
63,35,339.84,332.48
63,35,339.78,332.42
63,35,339.73,332.36
63,35,339.67,332.3
63,35,339.62,332.24
63,35,339.57,332.18
63,65,339.52,332.13
63,65,339.48,332.49
63,65,339.45,332.84
63,65,339.44,333.16
63,65,339.43,333.46
63,65,339.44,333.74
63,65,339.46,334
63,65,339.48,334.25
63,65,339.51,334.48
63,65,339.55,334.7
63,65,339.59,334.91
63,65,339.64,335.11
63,65,339.69,335.29
63,65,339.74,335.47
63,65,339.8,335.63
63,65,339.86,335.79
63,65,339.92,335.94
63,65,339.98,336.08
63,65,340.04,336.22
63,65,340.1,336.35
63,65,340.16,336.47
63,65,340.23,336.59
63,65,340.29,336.71
63,65,340.35,336.81
63,65,340.42,336.92
63,65,340.48,337.02
63,65,340.54,337.11
63,65,340.6,337.2
63,65,340.66,337.29
63,65,340.72,337.37
63,35,340.78,337.46
63,35,340.83,337.11
63,35,340.86,336.8
63,35,340.88,336.5
63,35,340.89,336.23
63,35,340.89,335.97
63,35,340.89,335.72
63,35,340.87,335.5
63,35,340.85,335.28
63,35,340.82,335.08
63,35,340.78,334.89
63,35,340.74,334.71
63,35,340.7,334.54
63,35,340.66,334.38
63,35,340.61,334.23
63,35,340.56,334.09
63,35,340.51,333.95
63,35,340.46,333.82
63,35,340.41,333.69
63,35,340.35,333.58
63,35,340.3,333.46
63,35,340.24,333.36
63,35,340.19,333.25
63,35,340.13,333.15
63,35,340.08,333.06
63,35,340.02,332.97
63,35,339.97,332.88
63,35,339.92,332.8
63,35,339.87,332.72
63,35,339.81,332.64
87,35,339.76,332.57
87,35,340.18,332.5
87,35,340.56,332.46
87,35,340.92,332.43
87,35,341.26,332.42
87,35,341.57,332.42
87,35,341.86,332.43
87,35,342.14,332.45
87,35,342.39,332.48
87,35,342.63,332.51
87,35,342.86,332.55
87,35,343.07,332.6
87,35,343.27,332.65
87,35,343.46,332.71
87,35,343.64,332.77
87,35,343.81,332.83
87,35,343.97,332.9
87,35,344.12,332.97
87,35,344.26,333.03
87,35,344.4,333.1
87,35,344.53,333.17
87,35,344.65,333.24
87,35,344.77,333.31
87,35,344.88,333.38
87,35,344.99,333.45
87,35,345.09,333.52
87,35,345.19,333.59
87,35,345.28,333.66
87,35,345.37,333.73
87,35,345.46,333.8
87,65,345.54,333.86
87,65,345.63,334.34
87,65,345.73,334.8
87,65,345.83,335.23
87,65,345.95,335.64
87,65,346.07,336.03
87,65,346.19,336.39
87,65,346.32,336.74
87,65,346.45,337.07
87,65,346.59,337.39
87,65,346.72,337.69
87,65,346.86,337.98
87,65,347,338.25
87,65,347.14,338.51
87,65,347.28,338.76
87,65,347.42,339
87,65,347.55,339.23
87,65,347.69,339.45
87,65,347.82,339.66
87,65,347.96,339.86
77,75,348.09,340.05
77,75,348.03,340.38
77,75,347.98,340.67
77,75,347.95,340.95
77,75,347.92,341.21
77,75,347.91,341.45
77,75,347.91,341.68
77,75,347.92,341.89
77,75,347.93,342.08
77,75,347.95,342.27
53,45,347.98,342.44
53,45,347.54,342.18
53,45,347.12,341.91
53,45,346.71,341.65
53,45,346.33,341.39
53,45,345.96,341.14
53,45,345.61,340.88
53,45,345.27,340.63
53,45,344.95,340.39
53,45,344.63,340.14
53,45,344.33,339.91
53,45,344.05,339.67
53,45,343.77,339.44
53,45,343.5,339.22
53,45,343.24,339
53,45,343,338.79
53,45,342.76,338.58
53,45,342.53,338.37
53,45,342.3,338.17
53,45,342.09,337.97
53,45,341.88,337.78
53,45,341.68,337.6
53,45,341.48,337.42
53,45,341.29,337.24
53,45,341.11,337.07
53,45,340.94,336.9
53,45,340.77,336.73
53,45,340.6,336.57
53,45,340.44,336.42
53,45,340.28,336.27
77,75,340.13,336.12
77,75,340.46,336.4
77,75,340.78,336.68
77,75,341.08,336.95
77,75,341.37,337.22
77,75,341.66,337.48
77,75,341.93,337.73
77,75,342.2,337.97
77,75,342.45,338.21
77,75,342.7,338.45
77,75,342.94,338.68
77,75,343.17,338.9
77,75,343.4,339.11
77,75,343.62,339.32
77,75,343.83,339.53
77,75,344.03,339.73
77,75,344.23,339.92
77,75,344.42,340.11
77,75,344.6,340.29
77,75,344.78,340.47
77,75,344.96,340.64
77,75,345.12,340.81
77,75,345.29,340.98
77,75,345.44,341.14
77,75,345.6,341.29
77,75,345.75,341.44
77,75,345.89,341.59
77,75,346.03,341.73
77,75,346.16,341.86
77,75,346.3,342
77,75,346.42,342.13
77,75,346.55,342.25
77,75,346.67,342.38
77,75,346.78,342.49
77,75,346.89,342.61
77,75,347,342.72
77,75,347.11,342.83
77,75,347.21,342.94
77,75,347.31,343.04
77,75,347.41,343.14
77,75,347.5,343.23
77,75,347.59,343.33
77,75,347.68,343.42
77,75,347.76,343.5
77,75,347.84,343.59
77,75,347.92,343.67
77,75,348,343.75
77,75,348.08,343.83
77,75,348.15,343.91
77,75,348.22,343.98
77,75,348.29,344.05
77,75,348.36,344.12
77,75,348.42,344.19
77,75,348.48,344.25
77,75,348.54,344.32
77,75,348.6,344.38
77,75,348.66,344.44
77,75,348.72,344.49
77,75,348.77,344.55
77,75,348.82,344.6
77,75,348.87,344.66
77,75,348.92,344.71
77,75,348.97,344.76
77,75,349.01,344.8
77,75,349.06,344.85
77,75,349.1,344.89
77,75,349.14,344.94
77,75,349.19,344.98
77,75,349.23,345.02
77,75,349.26,345.06
77,75,349.3,345.1
77,75,349.34,345.14
77,75,349.37,345.17
77,75,349.41,345.21
77,75,349.44,345.24
77,75,349.47,345.28
77,75,349.5,345.31
77,75,349.53,345.34
77,75,349.56,345.37
77,75,349.59,345.4
77,75,349.62,345.43
77,75,349.64,345.46
77,75,349.67,345.48
77,75,349.69,345.51
77,75,349.72,345.53
77,75,349.74,345.56
77,75,349.76,345.58
77,75,349.79,345.6
77,75,349.81,345.63
77,75,349.83,345.65
77,75,349.85,345.67
77,75,349.87,345.69
77,75,349.89,345.71
77,75,349.9,345.73
77,75,349.92,345.75
77,75,349.94,345.77
77,75,349.96,345.78
77,75,349.97,345.8
77,75,349.99,345.82
77,75,350,345.83
77,75,350.02,345.85
77,75,350.03,345.86
77,75,350.05,345.88
77,75,350.06,345.89
77,75,350.07,345.9
77,75,350.09,345.92
77,75,350.1,345.93
77,75,350.11,345.94
77,75,350.12,345.95
77,75,350.13,345.97
77,75,350.14,345.98
77,75,350.15,345.99
77,75,350.16,346
77,75,350.17,346.01
77,75,350.18,346.02
77,75,350.19,346.03
77,75,350.2,346.04
77,75,350.21,346.05
77,75,350.22,346.06
77,75,350.23,346.06
77,45,350.24,346.07
77,45,350.24,345.66
77,45,350.22,345.28
77,45,350.19,344.92
77,45,350.15,344.59
77,45,350.1,344.28
77,45,350.05,343.98
77,45,349.98,343.7
77,45,349.92,343.44
77,45,349.84,343.19
