U1,U2,H1,H2,H3,H4
137.46,138.6,20.392,18.841,8.3632,6.716
137.46,138.6,20.124,18.585,8.0897,6.5117
137.46,138.6,19.851,18.329,7.8505,6.3338
137.46,138.6,19.578,18.075,7.6417,6.1792
167.46,172.6,19.308,17.827,7.4598,6.045
137.46,138.6,19.481,18.004,7.7397,6.2563
137.46,138.6,19.233,17.773,7.5452,6.1119
167.46,172.6,18.988,17.546,7.3759,5.9867
167.46,172.6,19.185,17.743,7.6666,6.2057
167.46,172.6,19.396,17.949,7.9199,6.3959
167.46,172.6,19.615,18.158,8.1412,6.5612
137.46,138.6,19.837,18.368,8.3347,6.7052
137.46,138.6,19.624,18.156,8.0648,6.5023
137.46,138.6,19.4,17.94,7.8287,6.3256
167.46,172.6,19.172,17.723,7.6228,6.172
167.46,172.6,19.379,17.927,7.8817,6.3666
167.46,172.6,19.595,18.135,8.1078,6.5357
167.46,172.6,19.816,18.343,8.3055,6.683
137.46,138.6,20.036,18.549,8.4787,6.8115
137.46,138.6,19.819,18.333,8.1909,6.595
167.46,172.6,19.59,18.111,7.9389,6.4063
137.46,138.6,19.791,18.306,8.1578,6.5703
167.46,172.6,19.561,18.084,7.91,6.3848
167.46,172.6,19.761,18.279,8.1325,6.5515
167.46,172.6,19.967,18.475,8.3271,6.6968
137.46,138.6,20.175,18.67,8.4977,6.8236
167.46,172.6,19.945,18.444,8.2075,6.6055
167.46,172.6,20.14,18.631,8.3928,6.7439
137.46,138.6,20.337,18.816,8.5553,6.8647
167.46,172.6,20.097,18.581,8.258,6.6414
167.46,172.6,20.283,18.759,8.4371,6.7752
167.46,172.6,20.471,18.936,8.5941,6.892
137.46,138.6,20.657,19.111,8.732,6.9942
167.46,172.6,20.404,18.863,8.413,6.7545
137.46,138.6,20.576,19.028,8.573,6.8739
137.46,138.6,20.314,18.773,8.2736,6.6495
137.46,138.6,20.043,18.516,8.0113,6.4537
167.46,172.6,19.769,18.259,7.782,6.2834
167.46,172.6,19.933,18.424,8.0207,6.4633
137.46,138.6,20.108,18.596,8.2292,6.6199
137.46,138.6,19.853,18.352,7.9725,6.428
167.46,172.6,19.595,18.108,7.7482,6.261
137.46,138.6,19.772,18.285,7.9911,6.4439
137.46,138.6,19.524,18.049,7.7644,6.2748
167.46,172.6,19.275,17.815,7.5667,6.1279
167.46,172.6,19.465,18.005,7.8328,6.3283
137.46,138.6,19.666,18.2,8.065,6.5024
137.46,138.6,19.438,17.98,7.829,6.3257
137.46,138.6,19.206,17.759,7.623,6.1721
167.46,172.6,18.973,17.541,7.4435,6.0389
167.46,172.6,19.18,17.746,7.7255,6.251
137.46,138.6,19.399,17.957,7.9713,6.4352
167.46,172.6,19.188,17.752,7.7472,6.2672
137.46,138.6,19.408,17.965,7.9902,6.4493
167.46,172.6,19.199,17.761,7.7636,6.2795
137.46,138.6,19.42,17.974,8.0046,6.46
137.46,138.6,19.211,17.771,7.7762,6.2888
167.46,172.6,18.996,17.566,7.577,6.1401
137.46,138.6,19.216,17.781,7.8418,6.3388
167.46,172.6,19.009,17.582,7.6341,6.1835
137.46,138.6,19.235,17.801,7.8916,6.3765
167.46,172.6,19.032,17.604,7.6776,6.2163
167.46,172.6,19.261,17.825,7.9295,6.405
137.46,138.6,19.495,18.047,8.1496,6.5692
167.46,172.6,19.295,17.85,7.9028,6.3838
137.46,138.6,19.523,18.068,8.1262,6.5507
137.46,138.6,19.318,17.866,7.8824,6.3677
137.46,138.6,19.105,17.662,7.6696,6.2086
137.46,138.6,18.888,17.458,7.4841,6.0705
137.46,138.6,18.673,17.257,7.3227,5.9508
167.46,172.6,18.46,17.06,7.1826,5.8473
137.46,138.6,18.689,17.288,7.4985,6.085
137.46,138.6,18.497,17.106,7.3353,5.9634
137.46,138.6,18.304,16.926,7.1935,5.8582
137.46,138.6,18.115,16.75,7.0704,5.7672
137.46,138.6,17.932,16.581,6.9638,5.6887
167.46,172.6,17.754,16.418,6.8716,5.6209
137.46,138.6,18.022,16.682,7.2287,5.8894
137.46,138.6,17.868,16.535,7.101,5.7941
137.46,138.6,17.715,16.391,6.9903,5.7119
167.46,172.6,17.565,16.251,6.8945,5.641
167.46,172.6,17.856,16.534,7.2486,5.9067
167.46,172.6,18.159,16.823,7.5559,6.1364
167.46,172.6,18.467,17.111,7.8234,6.3356
137.46,138.6,18.773,17.396,8.0568,6.5088
137.46,138.6,18.639,17.255,7.8218,6.3312
167.46,172.6,18.491,17.107,7.6167,6.1769
167.46,172.6,18.77,17.372,7.8764,6.3708
167.46,172.6,19.051,17.635,8.1031,6.5394
167.46,172.6,19.328,17.892,8.3014,6.6862
137.46,138.6,19.599,18.143,8.4751,6.8143
137.46,138.6,19.427,17.966,8.1878,6.5975
167.46,172.6,19.239,17.781,7.9362,6.4084
167.46,172.6,19.477,18.008,8.1554,6.5721
137.46,138.6,19.715,18.233,8.3472,6.7148
167.46,172.6,19.515,18.036,8.0757,6.5106
167.46,172.6,19.74,18.251,8.2774,6.6612
167.46,172.6,19.966,18.463,8.4541,6.7925
137.46,138.6,20.188,18.671,8.609,6.9071
167.46,172.6,19.97,18.454,8.3051,6.6784
137.46,138.6,20.174,18.649,8.4784,6.8075
167.46,172.6,19.942,18.423,8.1906,6.5915
167.46,172.6,20.136,18.61,8.378,6.7317
167.46,172.6,20.332,18.796,8.5423,6.854
137.46,138.6,20.526,18.979,8.6865,6.9609
167.46,172.6,20.282,18.74,8.3731,6.7255
137.46,138.6,20.462,18.913,8.538,6.8486
167.46,172.6,20.207,18.666,8.2428,6.6273
137.46,138.6,20.38,18.835,8.4238,6.7629
137.46,138.6,20.12,18.585,8.1428,6.5526
167.46,172.6,19.854,18.334,7.8969,6.3694
167.46,172.6,20.022,18.503,8.121,6.5382
137.46,138.6,20.2,18.676,8.3171,6.6852
137.46,138.6,19.946,18.432,8.0493,6.4848
137.46,138.6,19.687,18.187,7.8153,6.3104
137.46,138.6,19.427,17.944,7.611,6.1588
167.46,172.6,19.169,17.706,7.4331,6.0274
167.46,172.6,19.354,17.893,7.7164,6.241
137.46,138.6,19.553,18.089,7.9634,6.4265
137.46,138.6,19.325,17.87,7.7402,6.2597
137.46,138.6,19.094,17.652,7.5456,6.1148
137.46,138.6,18.864,17.437,7.3762,5.9892
137.46,138.6,18.637,17.228,7.229,5.8805
167.46,172.6,18.416,17.025,7.1013,5.7865
137.46,138.6,18.64,17.249,7.4279,6.0324
167.46,172.6,18.444,17.063,7.2739,5.9179
137.46,138.6,18.687,17.3,7.578,6.1461
167.46,172.6,18.504,17.124,7.4043,6.0163
167.46,172.6,18.756,17.367,7.6914,6.2315
167.46,172.6,19.016,17.613,7.9416,6.4182
137.46,138.6,19.277,17.858,8.1601,6.5806
167.46,172.6,19.102,17.681,7.912,6.3938
137.46,138.6,19.351,17.916,8.1343,6.5594
167.46,172.6,19.165,17.731,7.8894,6.3753
167.46,172.6,19.405,17.959,8.1145,6.5433
167.46,172.6,19.646,18.185,8.3114,6.6896
167.46,172.6,19.885,18.407,8.4839,6.8173
137.46,138.6,20.119,18.623,8.6352,6.9288
137.46,138.6,19.911,18.414,8.3281,6.6974
137.46,138.6,19.689,18.197,8.059,6.4955
137.46,138.6,19.458,17.976,7.8237,6.3197
137.46,138.6,19.223,17.755,7.6183,6.1669
167.46,172.6,18.988,17.537,7.4395,6.0343
167.46,172.6,19.192,17.742,7.722,6.2471
137.46,138.6,19.409,17.953,7.9683,6.4318
137.46,138.6,19.197,17.748,7.7445,6.2643
137.46,138.6,18.98,17.542,7.5493,6.1188
137.46,138.6,18.762,17.339,7.3794,5.9927
167.46,172.6,18.547,17.139,7.2318,5.8835
167.46,172.6,18.773,17.364,7.5413,6.1163
167.46,172.6,19.013,17.596,7.8107,6.3182
137.46,138.6,19.259,17.83,8.0457,6.4936
167.46,172.6,19.072,17.645,7.8121,6.3181
167.46,172.6,19.313,17.875,8.047,6.4935
167.46,172.6,19.556,18.103,8.2523,6.6462
167.46,172.6,19.797,18.328,8.432,6.7794
137.46,138.6,20.034,18.547,8.5897,6.8957
167.46,172.6,19.83,18.341,8.2882,6.6685
137.46,138.6,20.047,18.546,8.4635,6.7988
167.46,172.6,19.826,18.328,8.1776,6.5839
167.46,172.6,20.031,18.524,8.3666,6.7251
167.46,172.6,20.236,18.718,8.5323,6.8483
137.46,138.6,20.439,18.908,8.6777,6.9559
167.46,172.6,20.203,18.674,8.3654,6.721
167.46,172.6,20.39,18.853,8.5312,6.8447
137.46,138.6,20.578,19.03,8.6768,6.9528
137.46,138.6,20.327,18.785,8.3645,6.7184
167.46,172.6,20.066,18.534,8.0909,6.5137
167.46,172.6,20.235,18.702,8.2907,6.6639
167.46,172.6,20.41,18.871,8.4657,6.7948
137.46,138.6,20.588,19.04,8.6193,6.9092
137.46,138.6,20.329,18.788,8.3141,6.6802
137.46,138.6,20.062,18.533,8.0467,6.4805
137.46,138.6,19.791,18.278,7.813,6.3067
167.46,172.6,19.519,18.026,7.609,6.1556
167.46,172.6,19.688,18.198,7.8697,6.3523
137.46,138.6,19.871,18.378,8.0973,6.5233
137.46,138.6,19.625,18.143,7.8571,6.3439
167.46,172.6,19.377,17.909,7.6475,6.1879
137.46,138.6,19.565,18.096,7.9033,6.3803
167.46,172.6,19.328,17.871,7.6878,6.2196
137.46,138.6,19.527,18.066,7.9384,6.4079
167.46,172.6,19.299,17.847,7.7184,6.2435
167.46,172.6,19.504,18.048,7.9652,6.4287
137.46,138.6,19.717,18.251,8.1807,6.5898
167.46,172.6,19.498,18.037,7.93,6.4017
167.46,172.6,19.707,18.238,8.15,6.5663
167.46,172.6,19.921,18.44,8.3425,6.7097
137.46,138.6,20.135,18.64,8.5111,6.8348
167.46,172.6,19.911,18.418,8.2193,6.6153
137.46,138.6,20.111,18.609,8.4031,6.7525
167.46,172.6,19.877,18.38,8.1247,6.5435
137.46,138.6,20.07,18.565,8.3203,6.6898
137.46,138.6,19.83,18.333,8.0522,6.4889
137.46,138.6,19.583,18.098,7.8177,6.3139
137.46,138.6,19.335,17.864,7.6131,6.1619
137.46,138.6,19.087,17.635,7.435,6.03
167.46,172.6,18.844,17.411,7.28,5.9158
137.46,138.6,19.044,17.613,7.5833,6.1443
137.46,138.6,18.824,17.405,7.409,6.0148
167.46,172.6,18.606,17.202,7.2575,5.9026
167.46,172.6,18.828,17.423,7.5636,6.1329
137.46,138.6,19.065,17.651,7.8301,6.3326
137.46,138.6,18.873,17.464,7.624,6.1781
137.46,138.6,18.676,17.276,7.4444,6.0441
137.46,138.6,18.478,17.089,7.2882,5.9279
137.46,138.6,18.282,16.906,7.1526,5.8275
167.46,172.6,18.09,16.729,7.035,5.7407
167.46,172.6,18.341,16.977,7.3705,5.9928
167.46,172.6,18.606,17.232,7.6619,6.2111
167.46,172.6,18.879,17.489,7.9159,6.4005
137.46,138.6,19.152,17.744,8.1376,6.5652
137.46,138.6,18.987,17.576,7.8924,6.3804
167.46,172.6,18.811,17.402,7.6782,6.2196
137.46,138.6,19.063,17.643,7.9301,6.4079
167.46,172.6,18.883,17.466,7.7112,6.2435
137.46,138.6,19.131,17.704,7.9588,6.4287
167.46,172.6,18.947,17.523,7.7362,6.2616
167.46,172.6,19.192,17.757,7.9807,6.4444
167.46,172.6,19.44,17.991,8.1943,6.6034
167.46,172.6,19.687,18.222,8.3813,6.7421
137.46,138.6,19.929,18.447,8.5451,6.8631
167.46,172.6,19.731,18.247,8.2491,6.64
167.46,172.6,19.954,18.457,8.4293,6.774
167.46,172.6,20.174,18.663,8.5873,6.891
137.46,138.6,20.39,18.863,8.726,6.9932
167.46,172.6,20.164,18.639,8.4078,6.7537
137.46,138.6,20.361,18.825,8.5684,6.8732
137.46,138.6,20.12,18.59,8.2695,6.6489
137.46,138.6,19.869,18.35,8.0077,6.4532
137.46,138.6,19.613,18.109,7.7789,6.2829
137.46,138.6,19.356,17.87,7.5793,6.135
167.46,172.6,19.102,17.636,7.4055,6.0067
167.46,172.6,19.29,17.828,7.6924,6.2231
167.46,172.6,19.493,18.028,7.9425,6.4109
137.46,138.6,19.705,18.231,8.1609,6.5743
137.46,138.6,19.484,18.017,7.9127,6.3883
167.46,172.6,19.257,17.8,7.696,6.2265
167.46,172.6,19.464,18.003,7.9456,6.4139
137.46,138.6,19.679,18.209,8.1636,6.5769
137.46,138.6,19.462,17.997,7.9151,6.3905
137.46,138.6,19.237,17.783,7.6981,6.2284
167.46,172.6,19.011,17.57,7.5089,6.0877
167.46,172.6,19.221,17.778,7.7825,6.2933
167.46,172.6,19.442,17.991,8.0211,6.472
167.46,172.6,19.668,18.206,8.2296,6.6275
137.46,138.6,19.896,18.418,8.4122,6.7631
167.46,172.6,19.685,18.209,8.1326,6.5527
167.46,172.6,19.899,18.412,8.3272,6.6979
137.46,138.6,20.113,18.613,8.4978,6.8245
167.46,172.6,19.89,18.393,8.2076,6.6063
137.46,138.6,20.091,18.585,8.3929,6.7446
167.46,172.6,19.858,18.357,8.1157,6.5366
137.46,138.6,20.052,18.544,8.3124,6.6838
167.46,172.6,19.813,18.313,8.0453,6.4836
167.46,172.6,20.003,18.497,8.2508,6.6377
137.46,138.6,20.198,18.683,8.4307,6.7719
167.46,172.6,19.958,18.449,8.1489,6.5605
167.46,172.6,20.145,18.63,8.3415,6.7046
167.46,172.6,20.336,18.811,8.5102,6.8304
137.46,138.6,20.526,18.99,8.6583,6.9402
137.46,138.6,20.279,18.747,8.3484,6.7074
167.46,172.6,20.02,18.499,8.0767,6.5042
137.46,138.6,20.193,18.669,8.2783,6.6555
137.46,138.6,19.935,18.422,8.0154,6.459
137.46,138.6,19.673,18.175,7.7856,6.288
137.46,138.6,19.411,17.931,7.5852,6.1394
137.46,138.6,19.152,17.691,7.4106,6.0105
137.46,138.6,18.899,17.459,7.2589,5.8989
167.46,172.6,18.654,17.236,7.1272,5.8024
137.46,138.6,18.855,17.441,7.4504,6.0462
137.46,138.6,18.639,17.238,7.2935,5.9298
167.46,172.6,18.426,17.041,7.1572,5.8291
167.46,172.6,18.656,17.268,7.4765,6.0692
137.46,138.6,18.9,17.504,7.7542,6.2773
167.46,172.6,18.716,17.324,7.5578,6.1301
137.46,138.6,18.964,17.562,7.8251,6.3302
137.46,138.6,18.782,17.383,7.6196,6.176
167.46,172.6,18.594,17.202,7.4406,6.0423
167.46,172.6,18.841,17.441,7.7229,6.2539
167.46,172.6,19.095,17.683,7.9691,6.4377
167.46,172.6,19.352,17.923,8.1842,6.5977
167.46,172.6,19.607,18.16,8.3724,6.737
137.46,138.6,19.857,18.39,8.5373,6.8587
137.46,138.6,19.665,18.195,8.2423,6.6362
167.46,172.6,19.458,17.992,7.9839,6.4421
137.46,138.6,19.678,18.202,8.1971,6.6015
167.46,172.6,19.465,17.994,7.9444,6.4119
137.46,138.6,19.68,18.201,8.1625,6.5752
137.46,138.6,19.462,17.99,7.9142,6.389
137.46,138.6,19.238,17.776,7.6973,6.2271
167.46,172.6,19.011,17.563,7.5082,6.0866
137.46,138.6,19.221,17.772,7.7818,6.2924
167.46,172.6,19.006,17.567,7.5819,6.1432
167.46,172.6,19.226,17.783,7.8461,6.3415
167.46,172.6,19.454,18.002,8.0766,6.5139
167.46,172.6,19.686,18.22,8.2782,6.664
137.46,138.6,19.917,18.436,8.4548,6.7949
167.46,172.6,19.709,18.229,8.1699,6.5805
137.46,138.6,19.925,18.433,8.3599,6.7221
137.46,138.6,19.705,18.217,8.0868,6.517
137.46,138.6,19.475,17.997,7.848,6.3384
137.46,138.6,19.241,17.777,7.6395,6.1832
167.46,172.6,19.007,17.558,7.4579,6.0484
167.46,172.6,19.212,17.762,7.7381,6.2593
137.46,138.6,19.428,17.973,7.9823,6.4424
137.46,138.6,19.216,17.768,7.7567,6.2735
137.46,138.6,18.998,17.561,7.56,6.1268
167.46,172.6,18.78,17.357,7.3887,5.9996
167.46,172.6,19,17.575,7.6778,6.217
167.46,172.6,19.232,17.799,7.9297,6.4056
137.46,138.6,19.47,18.024,8.1497,6.5697
137.46,138.6,19.273,17.829,7.903,6.3842
137.46,138.6,19.067,17.631,7.6875,6.223
167.46,172.6,18.857,17.431,7.4997,6.083
167.46,172.6,19.083,17.653,7.7744,6.2892
167.46,172.6,19.318,17.878,8.0141,6.4684
137.46,138.6,19.556,18.103,8.2235,6.6244
167.46,172.6,19.359,17.907,7.9674,6.4319
137.46,138.6,19.587,18.125,8.1827,6.5926
167.46,172.6,19.382,17.923,7.9318,6.4042
167.46,172.6,19.604,18.136,8.1515,6.5684
137.46,138.6,19.829,18.348,8.3438,6.7115
167.46,172.6,19.617,18.139,8.0727,6.5078
167.46,172.6,19.831,18.344,8.2748,6.6587
137.46,138.6,20.046,18.547,8.4518,6.7903
167.46,172.6,19.824,18.328,8.1673,6.5765
167.46,172.6,20.028,18.523,8.3576,6.7186
137.46,138.6,20.232,18.716,8.5244,6.8426
167.46,172.6,20,18.487,8.2309,6.6221
167.46,172.6,20.192,18.672,8.4134,6.7584
137.46,138.6,20.386,18.856,8.5733,6.8773
137.46,138.6,20.143,18.618,8.2738,6.6524
137.46,138.6,19.89,18.376,8.0115,6.4563
137.46,138.6,19.633,18.133,7.7822,6.2856
167.46,172.6,19.374,17.892,7.5822,6.1373
137.46,138.6,19.555,18.075,7.8463,6.3364
137.46,138.6,19.313,17.847,7.6381,6.1814
167.46,172.6,19.07,17.621,7.4567,6.0469
137.46,138.6,19.268,17.819,7.737,6.258
137.46,138.6,19.043,17.606,7.5428,6.1134
167.46,172.6,18.818,17.395,7.3738,5.988
137.46,138.6,19.032,17.608,7.6648,6.2068
137.46,138.6,18.823,17.409,7.4799,6.069
167.46,172.6,18.614,17.212,7.3191,5.9495
137.46,138.6,18.843,17.438,7.6172,6.1735
167.46,172.6,18.649,17.252,7.4385,6.0401
167.46,172.6,18.889,17.485,7.7212,6.2521
167.46,172.6,19.138,17.722,7.9676,6.4361
137.46,138.6,19.39,17.959,8.1828,6.5962
137.46,138.6,19.206,17.774,7.9319,6.4074
167.46,172.6,19.01,17.583,7.7127,6.2431
137.46,138.6,19.246,17.81,7.9602,6.4283
137.46,138.6,19.05,17.619,7.7374,6.2612
167.46,172.6,18.848,17.425,7.5432,6.1162
137.46,138.6,19.08,17.651,7.8123,6.3181
137.46,138.6,18.883,17.462,7.6084,6.1655
167.46,172.6,18.683,17.272,7.4309,6.0331
137.46,138.6,18.919,17.503,7.7145,6.246
137.46,138.6,18.728,17.319,7.5232,6.103
137.46,138.6,18.534,17.136,7.3567,5.979
167.46,172.6,18.341,16.955,7.2121,5.8716
167.46,172.6,18.587,17.197,7.5242,6.1061
137.46,138.6,18.844,17.444,7.7958,6.3093
167.46,172.6,18.671,17.274,7.594,6.1579
137.46,138.6,18.928,17.52,7.8567,6.3543
137.46,138.6,18.754,17.348,7.6471,6.1969
167.46,172.6,18.572,17.174,7.4645,6.0604
137.46,138.6,18.824,17.418,7.7438,6.2697
137.46,138.6,18.647,17.246,7.5487,6.1235
167.46,172.6,18.465,17.072,7.3789,5.9967
137.46,138.6,18.718,17.318,7.6693,6.2145
137.46,138.6,18.543,17.149,7.4838,6.0756
167.46,172.6,18.365,16.979,7.3225,5.9552
167.46,172.6,18.621,17.229,7.6202,6.1785
137.46,138.6,18.887,17.482,7.8795,6.3722
167.46,172.6,18.719,17.316,7.667,6.2125
137.46,138.6,18.98,17.565,7.9203,6.4017
137.46,138.6,18.808,17.395,7.7026,6.2382
137.46,138.6,18.627,17.221,7.5128,6.0961
167.46,172.6,18.443,17.046,7.3477,5.973
137.46,138.6,18.695,17.292,7.6421,6.1939
137.46,138.6,18.519,17.123,7.4602,6.0578
167.46,172.6,18.34,16.953,7.302,5.9398
137.46,138.6,18.597,17.204,7.6023,6.1651
137.46,138.6,18.427,17.04,7.4256,6.0328
167.46,172.6,18.254,16.875,7.2719,5.9182
137.46,138.6,18.516,17.131,7.5762,6.1464
167.46,172.6,18.352,16.972,7.4028,6.0166
137.46,138.6,18.62,17.23,7.69,6.2317
137.46,138.6,18.458,17.072,7.5019,6.0905
137.46,138.6,18.291,16.912,7.3382,5.9682
167.46,172.6,18.121,16.752,7.196,5.8623
167.46,172.6,18.389,17.013,7.5102,6.098
137.46,138.6,18.666,17.278,7.7836,6.3023
137.46,138.6,18.511,17.123,7.5834,6.1518
167.46,172.6,18.348,16.966,7.4091,6.0213
137.46,138.6,18.617,17.225,7.6956,6.2357
137.46,138.6,18.456,17.068,7.5067,6.094
167.46,172.6,18.29,16.909,7.3424,5.9712
137.46,138.6,18.557,17.168,7.6375,6.1923
137.46,138.6,18.396,17.011,7.4562,6.0564
137.46,138.6,18.23,16.852,7.2985,5.9386
137.46,138.6,18.062,16.695,7.1615,5.8367
167.46,172.6,17.896,16.54,7.0427,5.7487
167.46,172.6,18.169,16.808,7.3771,5.9997
137.46,138.6,18.453,17.08,7.6677,6.2171
167.46,172.6,18.307,16.935,7.4825,6.0778
137.46,138.6,18.59,17.205,7.7594,6.2848
167.46,172.6,18.44,17.056,7.5624,6.1366
137.46,138.6,18.718,17.321,7.829,6.3358
137.46,138.6,18.562,17.167,7.623,6.1809
167.46,172.6,18.399,17.008,7.4436,6.0465
137.46,138.6,18.667,17.267,7.7256,6.2576
137.46,138.6,18.504,17.108,7.5328,6.113
167.46,172.6,18.336,16.947,7.3651,5.9877
167.46,172.6,18.601,17.204,7.6573,6.2066
167.46,172.6,18.873,17.464,7.9118,6.3966
137.46,138.6,19.147,17.72,8.1341,6.5618
167.46,172.6,18.982,17.555,7.8893,6.3774
137.46,138.6,19.241,17.8,8.1144,6.5451
137.46,138.6,19.064,17.624,7.8721,6.3629
137.46,138.6,18.877,17.443,7.6605,6.2044
137.46,138.6,18.684,17.26,7.4762,6.0669
137.46,138.6,18.489,17.078,7.3159,5.9477
167.46,172.6,18.295,16.899,7.1766,5.8446
137.46,138.6,18.542,17.143,7.4934,6.0827
137.46,138.6,18.364,16.975,7.3308,5.9614
167.46,172.6,18.186,16.808,7.1896,5.8564
137.46,138.6,18.446,17.062,7.5046,6.0929
167.46,172.6,18.28,16.903,7.3406,5.9702
167.46,172.6,18.548,17.163,7.6359,6.1915
137.46,138.6,18.824,17.424,7.8932,6.3835
137.46,138.6,18.665,17.265,7.679,6.2223
137.46,138.6,18.497,17.102,7.4923,6.0824
167.46,172.6,18.324,16.938,7.3298,5.9611
167.46,172.6,18.586,17.193,7.6266,6.1836
167.46,172.6,18.856,17.45,7.885,6.3766
167.46,172.6,19.128,17.706,8.1106,6.5444
137.46,138.6,19.398,17.957,8.308,6.6906
137.46,138.6,19.228,17.784,8.0414,6.4896
167.46,172.6,19.043,17.603,7.8083,6.3145
137.46,138.6,19.286,17.836,8.0436,6.4904
137.46,138.6,19.096,17.65,7.8103,6.3153
137.46,138.6,18.898,17.46,7.6067,6.1631
167.46,172.6,18.696,17.271,7.4293,6.031
137.46,138.6,18.93,17.501,7.7132,6.2442
167.46,172.6,18.738,17.317,7.522,6.1014
167.46,172.6,18.979,17.552,7.7939,6.3052
137.46,138.6,19.227,17.789,8.0311,6.4823
167.46,172.6,19.042,17.607,7.7993,6.3082
167.46,172.6,19.284,17.839,8.0358,6.485
167.46,172.6,19.529,18.07,8.2425,6.6388
137.46,138.6,19.772,18.297,8.4234,6.7729
167.46,172.6,19.575,18.1,8.1425,6.5613
137.46,138.6,19.802,18.315,8.3359,6.7054
137.46,138.6,19.592,18.109,8.0658,6.5024
167.46,172.6,19.372,17.897,7.8296,6.3257
167.46,172.6,19.583,18.103,8.0622,6.5002
137.46,138.6,19.799,18.31,8.2656,6.652
137.46,138.6,19.581,18.098,8.0043,6.4559
137.46,138.6,19.355,17.882,7.7759,6.2853
167.46,172.6,19.125,17.666,7.5767,6.137
137.46,138.6,19.332,17.871,7.8416,6.3362
137.46,138.6,19.112,17.662,7.634,6.1812
167.46,172.6,18.891,17.454,7.4531,6.0468
167.46,172.6,19.107,17.669,7.7338,6.2578
137.46,138.6,19.335,17.888,7.9786,6.4411
137.46,138.6,19.131,17.691,7.7535,6.2724
137.46,138.6,18.923,17.492,7.5572,6.1259
167.46,172.6,18.712,17.295,7.3863,5.9988
137.46,138.6,18.939,17.519,7.6757,6.2162
167.46,172.6,18.742,17.33,7.4894,6.0771
137.46,138.6,18.978,17.56,7.7655,6.2842
167.46,172.6,18.787,17.376,7.5676,6.1361
167.46,172.6,19.029,17.609,7.8336,6.3354
137.46,138.6,19.276,17.844,8.0658,6.5085
137.46,138.6,19.09,17.659,7.8296,6.331
167.46,172.6,18.895,17.471,7.6235,6.1768
137.46,138.6,19.131,17.7,7.8823,6.3707
167.46,172.6,18.938,17.513,7.6695,6.2112
137.46,138.6,19.176,17.742,7.9225,6.4006
167.46,172.6,18.983,17.554,7.7045,6.2372
167.46,172.6,19.22,17.782,7.953,6.4232
137.46,138.6,19.461,18.011,8.1701,6.585
137.46,138.6,19.268,17.82,7.9208,6.3975
137.46,138.6,19.065,17.624,7.703,6.2345
137.46,138.6,18.857,17.427,7.5132,6.093
137.46,138.6,18.648,17.231,7.348,5.9703
167.46,172.6,18.441,17.04,7.2045,5.8641
137.46,138.6,18.675,17.272,7.5176,6.0996
167.46,172.6,18.486,17.093,7.3519,5.976
137.46,138.6,18.734,17.334,7.6458,6.1965
137.46,138.6,18.554,17.161,7.4634,6.06
137.46,138.6,18.372,16.988,7.3047,5.9418
137.46,138.6,18.189,16.817,7.1669,5.8394
137.46,138.6,18.01,16.65,7.0474,5.751
167.46,172.6,17.834,16.489,6.9439,5.6747
137.46,138.6,18.102,16.752,7.2914,5.9358
167.46,172.6,17.947,16.604,7.1554,5.8343
167.46,172.6,18.229,16.877,7.475,6.0738
167.46,172.6,18.519,17.152,7.7529,6.2813
167.46,172.6,18.812,17.426,7.9952,6.4615
137.46,138.6,19.102,17.694,8.207,6.6183
137.46,138.6,18.95,17.538,7.953,6.4266
137.46,138.6,18.785,17.373,7.7312,6.2598
137.46,138.6,18.611,17.204,7.5377,6.1149
167.46,172.6,18.431,17.034,7.3694,5.9893
167.46,172.6,18.687,17.283,7.661,6.208
167.46,172.6,18.95,17.534,7.915,6.3978
167.46,172.6,19.216,17.784,8.1369,6.5629
137.46,138.6,19.48,18.03,8.331,6.7067
137.46,138.6,19.303,17.852,8.0615,6.5036
137.46,138.6,19.113,17.666,7.8259,6.3268
167.46,172.6,18.915,17.476,7.6203,6.173
167.46,172.6,19.149,17.704,7.8795,6.3674
167.46,172.6,19.389,17.934,8.1058,6.5365
137.46,138.6,19.631,18.162,8.3038,6.6837
167.46,172.6,19.435,17.968,8.0377,6.4835
167.46,172.6,19.664,18.186,8.2442,6.6375
167.46,172.6,19.894,18.401,8.425,6.7718
137.46,138.6,20.12,18.613,8.5835,6.8891
167.46,172.6,19.906,18.4,8.2827,6.6627
167.46,172.6,20.114,18.598,8.4587,6.7938
167.46,172.6,20.322,18.793,8.6131,6.9083
137.46,138.6,20.525,18.983,8.7487,7.0084
167.46,172.6,20.288,18.749,8.4277,6.7669
167.46,172.6,20.474,18.926,8.5859,6.8848
137.46,138.6,20.659,19.1,8.7248,6.9878
167.46,172.6,20.405,18.853,8.4067,6.749
167.46,172.6,20.577,19.018,8.5675,6.8691
137.46,138.6,20.749,19.182,8.7086,6.9741
137.46,138.6,20.484,18.925,8.3925,6.737
167.46,172.6,20.21,18.663,8.1154,6.53
167.46,172.6,20.367,18.82,8.3121,6.678
137.46,138.6,20.532,18.98,8.4845,6.8072
137.46,138.6,20.263,18.722,8.196,6.5912
167.46,172.6,19.989,18.462,7.9434,6.403
167.46,172.6,20.149,18.623,8.1617,6.5674
137.46,138.6,20.318,18.788,8.3527,6.7106
137.46,138.6,20.056,18.536,8.0805,6.507
167.46,172.6,19.789,18.284,7.8425,6.3297
