H1,H2
19.596,18.078
19.17,18.065
19.307,18.168
19.522,18.396
19.151,18.354
19.107,18.413
19.6,17.902
20.115,18.212
20.175,18.401
19.815,18.245
19.944,18.527
20.044,18.549
20.361,18.954
20.161,18.564
20.144,18.21
20.15,18.231
19.664,17.913
20.064,18.38
19.859,18.021
19.302,17.84
19.382,17.614
19.009,17.411
19.231,17.641
18.834,17.355
19.091,17.387
18.876,17.483
19.162,17.7
18.837,17.37
19.014,17.931
18.747,17.716
18.868,17.763
18.412,17.079
18.181,17.111
18.408,17.938
18.955,17.76
19.27,18.231
19.264,17.939
19.107,17.852
19.287,17.631
19.452,17.678
19.352,17.772
19.324,17.228
19.159,17.143
18.766,16.949
19.005,17.347
19.233,17.451
19.181,17.696
18.712,17.645
18.802,18.018
19.062,17.69
18.93,17.799
18.789,17.897
18.891,17.988
18.637,17.83
18.265,17.577
18.419,16.935
18.554,17.561
18.943,17.723
18.76,17.423
18.754,17.851
19.171,17.912
18.969,17.825
18.999,17.766
19.41,17.685
19.085,17.626
18.375,17.382
18.432,17.12
19.24,17.773
19.579,17.867
19.68,18.256
19.459,18.196
19.763,18.01
19.491,17.694
19.466,17.91
19.406,18.002
19.23,17.609
19.446,17.873
19.464,17.699
19.123,17.309
19.118,17.495
19.594,17.829
18.94,17.69
19.256,17.559
19.682,17.726
19.585,17.489
19.48,17.535
18.938,16.979
19.284,16.96
18.922,17.25
19.033,16.798
18.757,16.493
18.535,16.579
18.658,16.669
18.446,16.602
18.709,16.933
18.528,17.012
18.474,16.627
18.574,16.908
18.158,16.688
18.611,17.289
19.502,17.736
19.047,17.323
18.762,16.985
19.072,17.234
19.221,17.724
19.43,17.661
19.394,17.218
18.891,17.06
19.418,16.984
18.976,16.651
19.104,17.065
19.119,16.47
18.8,16.839
18.612,16.193
18.84,16.662
18.704,16.742
18.907,16.667
18.859,16.647
18.804,17.068
19.606,17.549
19.275,17.322
19.572,17.481
19.771,17.696
20.095,18.024
19.815,18.097
19.332,17.853
19.629,18.029
20.031,18.381
19.498,18.211
19.909,18.131
19.369,17.848
19.303,17.82
18.777,17.801
19.06,17.923
18.946,17.423
18.4,17.487
18.953,17.549
19.014,17.923
19.429,17.546
19.291,17.694
19.22,17.68
18.994,17.885
18.986,17.821
19.546,18.01
19.705,17.59
19.84,17.697
20.302,17.888
19.971,17.979
19.848,17.477
19.835,17.894
19.796,17.48
20.107,17.551
19.75,17.749
19.306,17.344
19.037,17.095
18.84,17.362
18.572,17.199
18.426,16.822
18.344,17.095
18.303,17.395
18.986,17.249
18.838,17.081
19.5,17.087
19.057,17.463
18.962,17.579
18.93,17.081
18.688,16.788
18.648,17.005
19.288,17.322
19.586,17.49
19.627,18.07
19.485,18.532
19.675,17.997
19.478,18.66
19.972,18.182
19.604,18.426
19.826,17.997
19.595,18.029
19.737,18.263
20.081,18.896
20.633,18.978
19.986,18.953
20.172,18.875
20.577,18.846
20.865,19.201
20.941,19.138
20.671,19.43
20.358,19.067
20.503,19.141
20.399,18.445
20.335,18.935
20.477,18.727
19.951,18.48
20.543,18.404
20.716,19.004
20.519,18.808
20.181,18.396
20.264,18.859
20.36,18.662
20.656,18.858
20.198,18.86
20.116,18.975
20.102,18.24
19.824,18.086
19.776,17.829
20.073,18.003
19.964,17.629
19.565,17.533
19.423,17.394
19.315,17.211
19.801,17.55
19.592,17.369
19.719,17.467
19.724,17.894
19.262,17.663
19.047,17.566
19.022,17.393
19.082,17.854
19.458,17.922
19.387,17.336
19.229,17.059
19.429,17.42
18.983,17.071
18.907,16.898
18.56,16.953
18.343,16.817
18.214,16.541
18.344,16.771
18.145,16.61
18.388,17.045
18.333,16.99
17.829,16.835
18.627,17.243
18.199,16.959
18.804,17.06
18.917,17.072
18.285,16.591
18.932,17.273
18.916,17.479
19.711,17.739
20.167,17.858
19.846,17.454
19.838,17.056
19.578,17.044
19.829,17.535
19.481,16.94
19.263,16.941
19.146,16.711
19.048,16.491
18.953,16.61
19.221,16.548
18.699,16.246
18.999,17.067
19.203,16.749
19.306,17.22
19.108,17.202
19.271,17.657
19.734,18.035
19.163,17.691
18.752,17.562
19.322,17.894
19.307,18.37
19.586,18.04
19.562,18.373
19.561,18.66
19.259,18.406
19.368,18.067
19.575,18.531
19.939,18.644
19.368,18.536
19.168,17.926
19.302,18.027
19.3,18.097
19.31,18.396
19.25,18.029
19.164,18.127
19.705,18.038
19.527,18.464
19.697,18.188
19.823,18.438
19.845,18.077
19.696,18.472
19.789,18.563
19.916,18.027
20.049,18.674
19.613,18.374
19.498,18.236
19.119,17.701
18.759,17.376
18.863,17.584
18.959,17.525
19.429,17.635
19.242,17.236
19.027,17.118
19.308,17.244
19.178,17.139
18.776,17.181
18.539,16.76
18.403,16.472
18.117,16.369
18.629,16.609
18.354,17.229
18.917,17.3
19.366,17.555
19.435,17.379
19.334,17.736
19.354,17.37
19.503,17.288
19.202,17.336
18.851,17.155
18.808,17.609
19.443,17.653
19.746,17.806
19.673,17.853
19.887,18.013
19.992,18.348
20.088,18.561
20.27,18.89
20.081,18.329
19.921,18.41
19.611,18.194
19.543,17.802
19.338,17.465
19.19,17.746
18.722,17.409
19.315,17.537
19.552,17.942
19.7,18.325
19.864,18.103
19.178,17.989
19.631,18.17
19.6,18.441
19.434,18.249
19.827,18.475
19.732,18.504
20.187,18.692
20.208,18.842
20.183,18.674
19.806,18.602
19.134,18.237
19.707,18.249
20.184,18.744
19.617,18.298
20.21,18.377
19.944,18.158
20.537,18.611
20.191,18.377
19.911,18.489
19.948,18.348
20.255,18.481
20.621,18.89
20.276,18.534
20.518,18.674
20.178,18.571
19.791,18.665
19.708,18.996
19.664,18.651
19.263,18.311
19.245,18.435
18.831,17.867
18.472,17.905
18.903,18.029
18.529,17.547
18.625,17.765
19.126,18.211
18.772,18.004
18.646,17.981
18.74,18.028
18.595,18.145
17.941,17.593
17.765,17.533
18.54,17.721
18.411,17.98
18.807,17.92
19.226,18.297
19.135,18.022
18.742,17.867
18.427,17.934
18.407,18.155
18.6,18.009
18.825,17.655
18.381,17.366
17.83,17.737
18.291,17.852
18.644,17.789
18.218,17.868
18.641,17.884
19.293,18.459
19.317,18.219
19.492,18.036
19.489,18.443
19.968,18.809
19.641,18.443
19.362,18.344
19.179,18.108
18.882,17.81
19.042,17.949
18.976,17.633
19.194,17.812
19.233,17.833
18.69,17.557
18.893,17.548
19.106,17.92
18.73,17.423
18.762,17.198
18.935,17.528
18.655,17.161
19.305,17.281
19.542,17.637
20.02,17.868
19.728,17.661
19.415,17.367
19.281,17.501
19.286,17.543
19.614,17.958
19.186,17.525
19.429,17.832
18.926,17.266
19.157,17.89
18.784,17.852
18.551,17.622
18.419,17.463
18.849,17.726
18.674,18.078
18.66,17.97
18.886,18.161
19.312,18.257
19.307,18.72
19.076,18.335
19.03,18.386
18.976,18.119
18.804,17.722
18.872,17.219
18.379,16.919
18.46,17.145
19.27,17.355
18.723,17.163
18.9,17.149
18.711,16.863
18.74,16.735
18.88,17.086
19.295,17.016
18.784,16.959
18.914,17.204
19.194,17.098
19.609,17.147
19.375,17.638
19.262,18.117
19.487,17.859
19.496,18.289
19.802,18.185
19.582,18.16
19.191,17.748
19.15,17.794
19.117,17.954
19.248,18.312
19.579,17.859
19.11,17.769
19.379,17.816
19.919,18.35
20.157,18.344
20.108,18.694
19.996,18.537
19.749,18.047
19.194,17.87
19.756,18.096
19.892,18.268
19.715,17.877
19.171,17.53
18.803,17.294
18.771,17.421
18.946,17.496
19.203,17.139
19.598,17.208
19.406,17.482
19.475,17.902
19.431,17.629
19.662,17.8
19.684,18.195
19.642,17.756
19.824,18.18
19.951,18.068
19.84,18.295
19.969,18.268
20.135,18.461
19.897,18.2
19.718,17.823
19.289,17.831
19.606,17.537
19.72,18.315
19.621,17.724
19.271,17.884
19.66,18.196
19.21,17.658
19.38,17.611
19.212,17.509
18.877,16.922
18.775,17.092
18.79,17.233
18.709,17.189
18.89,17.684
19.33,18.009
19.12,17.674
19.577,17.78
19.682,17.583
19.826,17.613
19.505,17.615
18.953,17.571
19.135,17.84
19.219,18.058
19.438,18.22
19.257,17.96
19.698,18.266
19.317,17.913
19.23,17.485
19.273,17.625
19.263,17.522
18.827,16.798
18.343,17.228
18.324,16.678
18.224,16.92
18.387,17.095
18.002,16.673
18.267,16.692
18.478,17.186
18.416,17.373
18.171,17.049
17.72,16.983
17.981,16.849
18.248,17.044
17.826,17.038
18.05,17.206
18.194,17.425
18.476,17.574
19.128,17.716
19.198,17.638
18.916,17.43
18.462,17.27
18.562,17.313
18.272,17.068
18.823,17.662
18.811,17.886
18.904,17.385
18.699,16.86
19.06,17.478
18.969,17.288
18.788,17.156
19.251,17.603
19.919,17.828
19.207,17.938
19.686,17.548
20.126,17.832
19.948,17.705
20.071,17.64
19.661,17.289
19.529,17.422
19.525,17.309
19.781,17.801
19.278,17.828
19.107,17.65
18.698,17.566
18.899,17.662
18.944,17.683
19.04,17.396
18.617,17.254
18.755,17.346
18.423,17.324
18.654,17.734
19.1,17.706
18.991,17.616
18.848,17.426
18.917,17.224
18.41,17.267
18.831,17.434
18.924,17.869
18.794,17.831
18.918,17.862
18.813,17.293
19.067,17.758
18.411,17.37
18.599,17.417
18.286,17.282
18.476,17.628
18.309,17.412
18.607,17.577
18.989,17.894
18.927,18.246
19.12,17.807
18.74,18.007
18.94,17.77
18.57,17.122
18.616,17.219
18.233,16.772
18.265,16.959
18.464,17.316
18.934,17.322
18.857,17.489
18.9,16.854
18.553,16.938
18.698,16.914
18.6,17.355
18.851,17.163
18.742,16.772
18.786,17.11
18.636,17.197
18.863,17.485
18.919,18.093
19.427,18.231
18.987,17.593
19.505,18.256
18.892,17.826
19.419,18.178
19.652,17.962
19.298,18.169
19.243,18.349
19.102,18.316
19.91,18.534
19.624,18.487
19.417,18.389
19.935,18.545
20.116,18.771
20.146,19.387
20.126,18.652
19.815,18.458
19.43,18.349
19.22,17.837
19.268,17.715
19.103,17.832
18.843,17.463
18.771,17.452
18.401,17.179
18.955,17.344
18.754,17.268
18.583,16.874
18.782,16.994
19.52,17.11
19.089,17.088
19.488,17.544
19.68,17.738
20.121,18.271
19.619,17.978
19.446,17.748
19.495,18.082
20.046,17.879
20.325,18.466
19.999,18.045
19.551,17.66
19.669,17.897
19.41,17.685
19.802,17.939
19.103,17.413
19.369,17.317
19.512,17.588
19.821,17.865
19.613,17.697
19.781,18.066
19.245,17.795
19.707,18.203
19.619,18.673
19.599,18.166
20.187,18.24
19.596,18.023
19.53,17.851
19.137,17.942
18.857,17.378
19.782,17.417
19.062,17.467
19.057,17.868
19.271,17.439
19.36,17.302
18.89,16.366
18.713,16.553
18.765,16.635
18.629,16.479
18.347,16.254
18.17,16.039
18.499,16.197
18.729,16.887
18.827,17.385
18.704,17.065
18.652,16.753
18.271,16.913
17.98,16.569
18.356,16.733
18.83,17.085
19.034,17.656
18.839,17.059
18.461,16.9
18.76,17.116
19.168,17.195
18.624,17.299
18.91,17.59
19.541,17.167
19.432,17.372
19.393,17.815
19.657,17.801
20.262,17.902
19.707,17.722
20.454,18.058
20.496,18.517
20.36,18.03
20.441,18.243
20.118,17.403
20.247,17.972
19.966,17.563
19.653,17.572
19.868,17.735
19.486,17.385
19.462,17.144
19.528,17.358
19.54,17.369
19.353,17.347
19.375,17.194
19.306,17.257
18.971,17.073
19.137,17.252
18.869,17.185
18.555,16.94
18.334,17.047
18.668,17.028
18.516,17.024
18.469,16.72
18.645,17.119
18.631,16.842
19.222,17.235
18.933,17.11
18.705,17.25
18.746,16.918
18.331,16.602
18.516,16.659
18.59,16.968
19.192,17.442
19.3,17.762
19.039,17.681
18.931,17.26
19.173,17.526
18.942,17.117
18.887,17.465
18.415,16.909
18.317,16.936
17.998,16.687
17.864,16.456
18.46,17.158
18.103,16.583
18.107,16.944
18.508,17.175
18.713,17.2
18.304,17.16
18.74,17.365
18.31,17.059
17.85,16.834
18.111,17.325
18.3,17.196
18.811,17.493
18.919,17.59
19.386,18.011
19.453,17.732
19.092,17.216
19.027,16.941
19.134,17.45
19.404,17.74
19.238,17.591
19.001,17.026
18.674,17.022
18.89,17.274
18.823,17.218
19.047,17.172
19.309,17.339
19.22,17.72
19.583,17.881
19.733,18.164
20.081,18.6
20.433,18.955
19.961,18.251
20.057,18.647
19.527,18.419
19.743,19.044
20.406,19.091
20.119,18.92
20.032,18.44
19.378,18.425
19.511,18.035
19.898,18.254
20.261,18.991
19.84,18.709
19.459,18.195
19.793,18.488
19.695,18.385
19.511,18.191
19.336,17.839
19.26,17.677
19.487,17.546
19.11,17.224
19.142,17.397
19.728,18.086
19.485,17.553
19.315,17.43
19.567,17.742
19.062,17.616
19.316,17.426
19.325,17.276
19.382,17.2
19.085,17.632
19.38,18.204
19.537,18.43
19.762,18.117
19.427,18.025
19.426,17.747
19.574,17.794
19.097,17.461
19.377,17.274
19.301,17.671
19.229,17.424
18.544,17.092
18.63,16.672
18.73,16.974
18.582,16.694
18.664,16.949
18.896,16.888
18.601,17.367
18.785,17.61
19.625,17.915
19.506,17.643
18.909,17.325
19.598,17.286
19.329,17.175
19.238,16.681
19.138,17.238
19.588,17.122
19.213,17.286
18.967,16.954
18.769,17.062
19.343,17.168
18.902,16.64
18.893,16.83
18.881,17.013
18.727,16.778
19.162,17.027
18.862,16.92
18.721,16.76
19.136,17.232
18.629,16.705
19.199,17.035
19.113,17.077
19.24,17.232
19.275,17.416
19.371,17.25
18.878,17.162
18.976,17.552
18.937,17.459
18.917,17.136
18.597,17.232
18.318,16.943
18.404,17.277
18.248,17.075
18.088,16.969
17.689,16.764
18.057,16.428
17.711,16.604
18.177,16.236
17.624,16.269
18.062,16.473
18.065,16.297
17.428,16.118
18.247,16.81
18.105,16.467
18.539,16.954
18.625,17.009
18.216,16.939
18.887,17.003
19.277,17.188
19.476,17.547
19.355,17.788
19.262,17.874
19.274,17.473
19.144,17.64
18.614,17.208
18.664,17.472
18.551,17.13
18.858,17.522
19.121,17.57
18.699,17.212
19.111,17.503
19.112,17.127
19.354,17.82
19.51,17.943
20.256,18.172
19.87,17.605
19.932,18.143
20.257,18.301
20.05,18.367
19.847,18.381
19.588,17.825
19.648,17.574
19.932,18.298
19.731,18.305
19.406,17.889
18.802,17.272
18.821,17.314
18.858,17.666
18.942,18.074
18.623,18.118
18.633,18.2
18.795,18.096
19.469,18.081
19.04,18.117
19.363,18.825
19.425,18.9
19.286,18.49
18.902,18.216
18.891,18.755
19.177,18.721
19.68,18.857
19.617,18.558
19.757,19.145
19.608,18.65
19.842,18.508
19.27,18.392
19.543,18.744
18.712,18.771
19.119,18.31
19.54,18.636
19.047,18.315
19.47,18.739
19.368,18.221
19.964,18.331
20.209,18.597
19.663,18.549
19.686,18.276
19.608,18.115
19.131,17.9
18.72,17.497
18.788,17.549
18.223,17.098
18.522,17.059
18.066,16.96
17.834,16.675
17.489,16.477
17.422,16.658
17.534,16.262
17.845,16.284
17.662,16.252
18.103,16.508
18.344,16.914
18.751,17.406
19.01,17.398
19.548,17.88
19.636,17.808
19.681,18.044
19.284,17.522
19.359,17.903
19.853,17.816
20.592,18.211
20.74,18.299
20.347,18.368
20.145,18.088
19.952,17.832
20.146,18.099
19.696,18.293
20.254,18.047
20.703,18.42
20.696,18.48
20.278,18.535
20.915,18.327
20.416,18.339
20.6,18.538
20.833,18.876
20.966,19.054
20.741,18.678
20.628,18.995
20.86,18.949
20.362,18.797
20.57,19.022
20.696,18.89
20.978,18.943
21.394,19.349
20.873,19.166
20.394,18.661
20.29,18.334
19.46,18.306
19.977,18.005
19.803,18.742
19.835,18.239
19.223,18.032
19.57,18.184
19.307,17.701
19.067,17.57
19.339,17.73
19.736,17.801
20.191,18.058
19.51,17.748
19.964,17.894
20.155,18.352
20.452,18.739
20.078,18.183
20.193,18.433
20.231,18.447
20.175,18.417
20.278,18.255
20.096,18.329
20.194,18.134
20.106,17.885
19.995,18.112
20.466,18.436
19.971,17.942
19.466,17.799
19.55,18.143
19.867,18.242
19.552,17.971
19.25,17.982
18.922,18.075
18.82,17.824
18.554,17.378
18.977,17.337
18.856,17.357
18.901,16.954
18.461,16.397
18.593,16.784
18.604,16.568
18.798,16.609
18.576,16.622
18.846,16.888
18.7,17.053
18.846,17.291
19.201,17.444
19.428,17.862
19.438,17.904
19.518,17.656
18.951,17.245
19.014,17.835
19.738,18.156
19.298,17.621
19.334,16.997
18.749,17.338
18.732,16.82
18.605,16.816
18.048,16.667
17.857,16.767
17.83,16.813
18.339,17.405
18.637,17.335
18.604,17.208
18.538,17.595
18.349,17.329
18.623,17.715
18.543,17.575
18.826,17.565
19.147,17.92
19.215,18.371
19.729,18.498
20.107,18.569
20.894,18.865
20.392,18.451
20.382,18.817
20.808,18.572
20.294,18.204
20.219,17.878
19.582,17.784
19.477,17.744
19.354,17.852
18.911,17.459
18.927,17.843
19.083,18.139
19.531,18.457
19.746,18.69
19.711,19.087
19.491,18.9
19.19,18.6
19.468,18.752
19.472,18.229
20.06,18.902
20.17,19.091
20.208,19.334
20.595,19.426
20.542,19.62
20.202,19.537
21.182,19.629
21.303,19.975
21.257,20.053
21.406,19.98
21.196,19.793
21.31,19.792
21.229,19.672
20.548,19.052
20.053,19.147
20.627,19.176
20.429,19.23
20.938,19.521
21.134,19.71
20.527,19.384
20.449,18.897
20.802,18.987
20.447,19.272
20.635,19.53
20.622,18.721
20.471,18.174
20.206,18.568
20.224,18.507
20.388,18.398
20.176,18.424
20.255,18.433
20.311,18.481
20.262,18.873
19.917,18.434
20.019,18.65
19.711,18.468
20.166,18.792
19.96,18.753
19.839,18.667
19.913,18.673
20.533,19.269
19.753,18.871
20.339,18.992
19.839,18.65
19.628,18.539
19.563,18.585
19.883,19.015
19.839,18.599
19.411,17.991
19.291,18.584
18.778,18.011
19.183,17.734
19.138,17.87
18.676,17.696
18.751,17.886
18.527,17.499
18.59,17.226
18.523,16.786
18.537,17.357
18.316,17.286
18.771,17.305
18.03,17.151
18.642,17.64
19.151,17.825
20.024,17.886
19.47,17.859
18.926,17.404
19.023,17.865
18.617,17.893
18.5,17.451
18.696,17.599
18.906,17.709
18.58,17.524
18.695,17.382
18.738,17.265
18.375,17.248
18.225,17.326
18.462,17.532
18.871,17.817
18.648,17.623
19.15,17.788
18.401,17.73
18.211,17.755
18.342,17.999
18.506,17.398
18.602,17.623
18.404,17.569
18.9,17.718
18.912,17.525
19.074,18.272
19.666,18.397
19.509,18.162
20.101,18.323
19.952,18.14
19.921,17.517
19.5,17.565
19.508,17.383
19.322,17.567
19.15,17.331
18.561,17.137
18.71,16.973
18.062,16.945
18.75,17.22
18.582,17.434
18.873,17.833
18.817,17.603
18.233,17.107
18.055,17.332
18.391,17.468
18.673,17.83
18.932,17.985
18.694,17.334
18.767,17.576
19.015,17.685
19.43,17.824
19.814,18.269
19.706,17.759
19.637,18.151
20.052,18.336
19.407,18.169
19.645,18.453
19.947,18.817
19.603,18.121
20.082,18.573
19.619,18.23
19.735,18.766
19.734,18.109
20.065,18.197
19.819,18.37
20.045,18.65
19.902,17.964
19.85,18.038
19.71,18.395
19.491,18.464
19.748,18.45
19.822,18.357
19.88,18.273
19.086,17.747
19.269,17.397
18.755,17.259
18.578,17.297
18.054,16.791
18.529,17.687
18.196,17.382
18.255,17.638
18.867,17.59
18.406,17.077
18.466,17.207
18.692,17.67
18.641,17.139
18.164,17.018
18.348,17.188
18.788,17.358
19.078,17.747
19.448,18.099
19.667,18.368
19.906,18.102
19.823,18.741
19.892,18.184
19.673,18.063
19.424,17.919
19.629,18.114
19.414,18.041
19.184,17.731
19.37,17.761
19.06,17.717
19.322,18.084
19.764,18.016
19.454,18.272
19.694,18.619
19.666,18.465
18.928,17.767
19.087,17.588
19.147,18.283
19.584,18.137
19.081,17.754
19.035,17.339
19.259,17.766
19.087,17.118
19.13,16.779
18.947,16.856
19.162,16.833
19.376,17.453
19.566,17.674
19.37,17.133
19.757,17.716
19.786,17.926
19.826,17.671
19.39,17.91
19.174,17.453
19.55,17.699
19,17.219
18.717,17.201
19.179,17.411
19.929,17.593
19.544,17.354
19.866,17.473
19.856,17.976
19.728,18.021
19.412,18.007
19.542,18.15
19.25,17.889
19.303,17.8
18.845,17.856
18.729,17.534
18.84,17.06
19.282,17.277
18.908,16.966
19.225,17.173
18.851,16.744
18.631,16.997
19.154,17.33
18.592,17.185
19.121,17.435
18.696,17.415
18.833,16.944
18.835,17.26
18.798,17.395
19.023,17.438
19.288,17.661
19.195,17.364
19.479,17.053
18.885,17.03
18.723,16.464
18.533,17.295
18.535,16.886
18.128,16.707
18.041,16.591
